dataset,instance,score,gap_to_reference_best_percent
dang,rd400_gen1_m4.txt,24.0,0.0
dang,rd400_gen1_m4.txt,24.0,0.0
dang,rd400_gen2_m2.txt,1356.0,0.0
dang,rd400_gen2_m2.txt,1356.0,0.0
dang,rd400_gen2_m3.txt,1541.0,0.0
dang,rd400_gen2_m3.txt,1541.0,0.0
dang,rd400_gen2_m4.txt,1716.0,0.0
dang,rd400_gen2_m4.txt,1716.0,0.0
dang,rd400_gen3_m2.txt,521.0,0.0
dang,rd400_gen3_m2.txt,521.0,0.0
dang,rd400_gen3_m3.txt,680.0,0.0
dang,rd400_gen3_m3.txt,680.0,0.0
dang,rd400_gen3_m4.txt,821.0,0.0
dang,rd400_gen3_m4.txt,821.0,0.0
dang,ts225_gen2_m2.txt,1170.0,0.0
dang,ts225_gen2_m2.txt,1170.0,0.0
vansteenwegen,bier127_gen1_m2.txt,36.0,0.0
vansteenwegen,bier127_gen1_m2.txt,36.0,0.0
vansteenwegen,bier127_gen1_m3.txt,38.0,0.0
vansteenwegen,bier127_gen1_m3.txt,38.0,0.0
vansteenwegen,bier127_gen2_m2.txt,1313.0,0.0
vansteenwegen,bier127_gen2_m2.txt,1313.0,0.0
vansteenwegen,bier127_gen2_m3.txt,1485.0,0.0
vansteenwegen,bier127_gen2_m3.txt,1485.0,0.0
vansteenwegen,bier127_gen2_m4.txt,1561.0,0.0
vansteenwegen,bier127_gen2_m4.txt,1561.0,0.0
vansteenwegen,bier127_gen3_m2.txt,425.0,0.0
vansteenwegen,bier127_gen3_m2.txt,425.0,0.0
vansteenwegen,bier127_gen3_m3.txt,524.0,0.0
vansteenwegen,bier127_gen3_m3.txt,524.0,0.0
vansteenwegen,bier127_gen3_m4.txt,555.0,0.0
vansteenwegen,bier127_gen3_m4.txt,555.0,0.0
vansteenwegen,cmt101c_m3.txt,810.0,0.0
vansteenwegen,cmt101c_m3.txt,810.0,0.0
vansteenwegen,cmt151b_m3.txt,732.0,0.0
vansteenwegen,cmt151b_m3.txt,732.0,0.0
vansteenwegen,cmt151c_m2.txt,663.0,0.0
vansteenwegen,cmt151c_m2.txt,663.0,0.0
vansteenwegen,cmt151c_m3.txt,732.0,0.0
vansteenwegen,cmt151c_m3.txt,732.0,0.0
vansteenwegen,cmt151c_m4.txt,810.0,0.0
vansteenwegen,cmt151c_m4.txt,810.0,0.0
vansteenwegen,cmt200b_m2.txt,698.0,0.0
vansteenwegen,cmt200b_m2.txt,698.0,0.0
vansteenwegen,cmt200b_m3.txt,1010.0,0.0
vansteenwegen,cmt200b_m3.txt,1010.0,0.0
vansteenwegen,cmt200b_m4.txt,1070.0,0.0
vansteenwegen,cmt200b_m4.txt,1070.0,0.0
vansteenwegen,cmt200c_m2.txt,698.0,0.0
vansteenwegen,cmt200c_m2.txt,698.0,0.0
vansteenwegen,cmt200c_m3.txt,766.0,0.0
vansteenwegen,cmt200c_m3.txt,766.0,0.0
vansteenwegen,cmt200c_m4.txt,859.0,0.0
vansteenwegen,cmt200c_m4.txt,859.0,0.0
vansteenwegen,eil101b_m3.txt,425.0,0.0
vansteenwegen,eil101b_m3.txt,425.0,0.0
vansteenwegen,eil101c_m2.txt,383.0,0.0
vansteenwegen,eil101c_m2.txt,383.0,0.0
vansteenwegen,eil101c_m3.txt,436.0,0.0
vansteenwegen,eil101c_m3.txt,436.0,0.0
vansteenwegen,gil262_gen1_m3.txt,22.0,0.0
vansteenwegen,gil262_gen1_m3.txt,22.0,0.0
vansteenwegen,gil262_gen1_m4.txt,24.0,0.0
vansteenwegen,gil262_gen1_m4.txt,24.0,0.0
vansteenwegen,gil262_gen2_m2.txt,1403.0,0.0
vansteenwegen,gil262_gen2_m2.txt,1403.0,0.0
vansteenwegen,gil262_gen2_m3.txt,1583.0,0.0
vansteenwegen,gil262_gen2_m3.txt,1583.0,0.0
vansteenwegen,gil262_gen3_m2.txt,532.0,0.0
vansteenwegen,gil262_gen3_m2.txt,532.0,0.0
vansteenwegen,gil262_gen3_m4.txt,632.0,0.0
vansteenwegen,gil262_gen3_m4.txt,632.0,0.0
vansteenwegen,gil262a_m2.txt,1352.0,0.0
vansteenwegen,gil262a_m2.txt,1352.0,0.0
vansteenwegen,gil262a_m4.txt,1474.0,0.0
vansteenwegen,gil262a_m4.txt,1474.0,0.0
vansteenwegen,gil262b_m2.txt,1352.0,0.0
vansteenwegen,gil262b_m2.txt,1352.0,0.0
vansteenwegen,gil262b_m3.txt,1402.0,0.0
vansteenwegen,gil262b_m3.txt,1402.0,0.0
vansteenwegen,gil262b_m4.txt,1565.0,0.0
vansteenwegen,gil262b_m4.txt,1565.0,0.0
vansteenwegen,gil262c_m2.txt,1352.0,0.0
vansteenwegen,gil262c_m2.txt,1352.0,0.0
vansteenwegen,gil262c_m3.txt,1402.0,0.0
vansteenwegen,gil262c_m3.txt,1402.0,0.0
vansteenwegen,gil262c_m4.txt,1565.0,0.0
vansteenwegen,gil262c_m4.txt,1565.0,0.0
vansteenwegen,gr229_gen1_m4.txt,24.0,0.0
vansteenwegen,gr229_gen1_m4.txt,24.0,0.0
vansteenwegen,gr229_gen2_m3.txt,1463.0,0.0
vansteenwegen,gr229_gen2_m3.txt,1463.0,0.0
vansteenwegen,gr229_gen2_m4.txt,1620.0,0.0
vansteenwegen,gr229_gen2_m4.txt,1620.0,0.0
vansteenwegen,gr229_gen3_m3.txt,379.0,0.0
vansteenwegen,gr229_gen3_m3.txt,379.0,0.0
vansteenwegen,gr229_gen3_m4.txt,457.0,0.0
vansteenwegen,gr229_gen3_m4.txt,457.0,0.0
vansteenwegen,kroA150_gen2_m2.txt,1171.0,0.0
vansteenwegen,kroA150_gen2_m2.txt,1171.0,0.0
vansteenwegen,kroA150_gen3_m3.txt,810.0,0.0
vansteenwegen,kroA150_gen3_m3.txt,810.0,0.0
vansteenwegen,kroA200_gen1_m4.txt,24.0,0.0
vansteenwegen,kroA200_gen1_m4.txt,24.0,0.0
vansteenwegen,kroB200_gen1_m2.txt,20.0,0.0
vansteenwegen,kroB200_gen1_m2.txt,20.0,0.0
vansteenwegen,kroB200_gen2_m2.txt,1315.0,0.0
vansteenwegen,kroB200_gen2_m2.txt,1315.0,0.0
vansteenwegen,kroB200_gen2_m4.txt,1665.0,0.0
vansteenwegen,kroB200_gen2_m4.txt,1665.0,0.0
vansteenwegen,kroB200_gen3_m2.txt,581.0,0.0
vansteenwegen,kroB200_gen3_m2.txt,581.0,0.0
vansteenwegen,kroB200_gen3_m3.txt,642.0,0.0
vansteenwegen,kroB200_gen3_m3.txt,642.0,0.0
vansteenwegen,pr136_gen1_m2.txt,20.0,0.0
vansteenwegen,pr136_gen1_m2.txt,20.0,0.0
vansteenwegen,pr136_gen2_m2.txt,1258.0,0.0
vansteenwegen,pr136_gen2_m2.txt,1258.0,0.0
vansteenwegen,pr264_gen1_m4.txt,24.0,0.0
vansteenwegen,pr264_gen1_m4.txt,24.0,0.0
vansteenwegen,pr264_gen2_m2.txt,1151.0,0.0
vansteenwegen,pr264_gen2_m2.txt,1151.0,0.0
vansteenwegen,pr264_gen2_m3.txt,1334.0,0.0
vansteenwegen,pr264_gen2_m3.txt,1334.0,0.0
vansteenwegen,pr264_gen2_m4.txt,1488.0,0.0
vansteenwegen,pr264_gen2_m4.txt,1488.0,0.0
vansteenwegen,pr264_gen3_m3.txt,591.0,0.0
vansteenwegen,pr264_gen3_m3.txt,591.0,0.0
vansteenwegen,pr299_gen1_m2.txt,20.0,0.0
vansteenwegen,pr299_gen1_m2.txt,20.0,0.0
vansteenwegen,pr299_gen1_m3.txt,22.0,0.0
vansteenwegen,pr299_gen1_m3.txt,22.0,0.0
vansteenwegen,pr299_gen1_m4.txt,24.0,0.0
vansteenwegen,pr299_gen1_m4.txt,24.0,0.0
vansteenwegen,pr299_gen2_m3.txt,1339.0,0.0
vansteenwegen,pr299_gen2_m3.txt,1339.0,0.0
vansteenwegen,pr299_gen2_m4.txt,1486.0,0.0
vansteenwegen,pr299_gen2_m4.txt,1486.0,0.0
vansteenwegen,pr299_gen3_m2.txt,374.0,0.0
vansteenwegen,pr299_gen3_m2.txt,374.0,0.0
vansteenwegen,pr299_gen3_m3.txt,404.0,0.0
vansteenwegen,pr299_gen3_m3.txt,404.0,0.0
vansteenwegen,pr299_gen3_m4.txt,450.0,0.0
vansteenwegen,pr299_gen3_m4.txt,450.0,0.0
vansteenwegen,rat195_gen2_m2.txt,1253.0,0.0
vansteenwegen,rat195_gen2_m2.txt,1253.0,0.0
vansteenwegen,rat195_gen3_m3.txt,584.0,0.0
vansteenwegen,rat195_gen3_m3.txt,584.0,0.0
vansteenwegen,ts225_gen2_m2.txt,1170.0,0.0
vansteenwegen,ts225_gen2_m2.txt,1170.0,0.0
