dataset,instance,run_index,run_seed,num_nodes,team_size,max_route_distance,total_score,reference_best_score,gap_to_reference_best_percent,success_reference_hit,cpu_time_seconds,iterations,iterations_to_convergence,last_improvement_iteration,stagnation_iterations,accepted_worse_moves,restarts_performed,num_lp_solves,num_labels_generated,status
chao,p4.4.j.txt,1,49008,100,4,35.0,361.0,361.0,0.0,1,1.9791324000107124,6,6,6,0,0,3,6,1081080,ok
chao,p4.4.k.txt,0,50007,100,4,37.5,386.0,386.0,0.0,1,10.78072100004647,36,36,36,0,0,3,36,6354348,ok
chao,p4.4.k.txt,1,50008,100,4,37.5,386.0,386.0,0.0,1,10.943826700095087,36,36,36,0,0,3,36,6354348,ok
chao,p4.4.l.txt,0,51007,100,4,40.0,394.0,394.0,0.0,1,3.0987627001013607,6,6,6,0,0,3,6,1081080,ok
chao,p4.4.l.txt,1,51008,100,4,40.0,394.0,394.0,0.0,1,2.90725950000342,6,6,6,0,0,3,6,1081080,ok
chao,p4.4.m.txt,0,52007,100,4,42.5,427.0,427.0,0.0,1,3.7056888000806794,6,6,6,0,0,3,6,1956240,ok
chao,p4.4.m.txt,1,52008,100,4,42.5,427.0,427.0,0.0,1,3.605839200085029,6,6,6,0,0,3,6,1956240,ok
chao,p4.4.n.txt,0,53007,100,4,45.0,435.0,435.0,0.0,1,3.826065900037065,6,6,6,0,0,3,6,1579776,ok
chao,p4.4.n.txt,1,53008,100,4,45.0,435.0,435.0,0.0,1,4.233309000032023,6,6,6,0,0,3,6,1579776,ok
chao,p4.4.o.txt,0,54007,100,4,47.5,451.0,451.0,0.0,1,4.390478999936022,6,6,6,0,0,3,6,1956240,ok
chao,p4.4.o.txt,1,54008,100,4,47.5,451.0,451.0,0.0,1,4.662889700033702,6,6,6,0,0,3,6,1956240,ok
chao,p4.4.p.txt,0,55007,100,4,50.0,467.0,467.0,0.0,1,4.8271300999913365,6,6,6,0,0,3,6,1956240,ok
chao,p4.4.p.txt,1,55008,100,4,50.0,467.0,467.0,0.0,1,4.747758899931796,6,6,6,0,0,3,6,1956240,ok
chao,p4.4.q.txt,0,56007,100,4,52.5,487.0,487.0,0.0,1,4.978497500065714,6,6,6,0,0,3,6,1956240,ok
chao,p4.4.q.txt,1,56008,100,4,52.5,487.0,487.0,0.0,1,7.592371000093408,6,6,6,0,0,3,6,1956240,ok
chao,p4.4.r.txt,0,57007,100,4,55.0,494.0,494.0,0.0,1,8.66123880003579,6,6,6,0,0,3,6,1956240,ok
chao,p4.4.r.txt,1,57008,100,4,55.0,494.0,494.0,0.0,1,8.82821760000661,6,6,6,0,0,3,6,1956240,ok
chao,p4.4.s.txt,0,58007,100,4,57.5,506.0,506.0,0.0,1,9.449237599852495,6,6,6,0,0,3,6,1956240,ok
chao,p4.4.s.txt,1,58008,100,4,57.5,506.0,506.0,0.0,1,9.405583999934606,6,6,6,0,0,3,6,1956240,ok
chao,p4.4.t.txt,0,59007,100,4,60.0,511.0,511.0,0.0,1,9.747454500175081,6,6,6,0,0,3,6,1956240,ok
chao,p4.4.t.txt,1,59008,100,4,60.0,511.0,511.0,0.0,1,9.954614900052547,6,6,6,0,0,3,6,1956240,ok
chao,p5.2.a.txt,0,60007,66,2,2.5,0,0.0,0.0,1,0.17383609991520643,3,3,3,0,0,3,3,4224,ok
chao,p5.2.a.txt,1,60008,66,2,2.5,0,0.0,0.0,1,0.16181929991580546,3,3,3,0,0,3,3,4224,ok
chao,p5.2.b.txt,0,61007,66,2,5.0,20.0,20.0,0.0,1,0.24551639996934682,3,3,3,0,0,3,3,24816,ok
chao,p5.2.b.txt,1,61008,66,2,5.0,20.0,20.0,0.0,1,0.2960972998989746,3,3,3,0,0,3,3,24816,ok
chao,p5.2.c.txt,0,62007,66,2,7.5,40.0,40.0,0.0,1,0.5773214999353513,3,3,3,0,0,3,3,24816,ok
chao,p5.2.c.txt,1,62008,66,2,7.5,40.0,40.0,0.0,1,0.4701418001204729,3,3,3,0,0,3,3,24816,ok
chao,p5.2.d.txt,0,63007,66,2,10.0,80.0,80.0,0.0,1,0.9702640000032261,6,6,6,0,0,3,6,121440,ok
chao,p5.2.d.txt,1,63008,66,2,10.0,80.0,80.0,0.0,1,0.941839599981904,6,6,6,0,0,3,6,121440,ok
chao,p5.2.e.txt,0,64007,66,2,12.5,170.0,170.0,0.0,1,1.5158670998644084,6,6,6,0,0,3,6,168168,ok
chao,p5.2.e.txt,1,64008,66,2,12.5,170.0,170.0,0.0,1,1.5547377999173477,6,6,6,0,0,3,6,168168,ok
chao,p5.2.f.txt,0,65007,66,2,15.0,190.0,190.0,0.0,1,2.7598035000264645,6,6,6,0,0,3,6,168168,ok
chao,p5.2.f.txt,1,65008,66,2,15.0,190.0,190.0,0.0,1,2.5538072999333963,6,6,6,0,0,3,6,168168,ok
chao,p5.2.g.txt,0,66007,66,2,17.5,320.0,320.0,0.0,1,3.8828206000616774,6,6,6,0,0,3,6,348480,ok
chao,p5.2.g.txt,1,66008,66,2,17.5,320.0,320.0,0.0,1,3.447736900066957,6,6,6,0,0,3,6,348480,ok
