dataset,instance,run_index,run_seed,num_nodes,team_size,max_route_distance,total_score,reference_best_score,gap_to_reference_best_percent,success_reference_hit,cpu_time_seconds,iterations,iterations_to_convergence,last_improvement_iteration,stagnation_iterations,accepted_worse_moves,restarts_performed,num_lp_solves,num_labels_generated,status
chao,p5.2.u.txt,0,80007,66,2,52.5,1060.0,1060.0,0.0,1,1.4478887000586838,2,2,2,0,0,0,2,396264,ok
chao,p5.2.v.txt,0,81007,66,2,55.0,1060.0,1060.0,0.0,1,1.5248496000422165,2,2,2,0,0,0,2,396264,ok
chao,p5.2.w.txt,0,82007,66,2,57.5,1060.0,1060.0,0.0,1,1.485205400036648,2,2,2,0,0,0,2,396264,ok
chao,p5.2.x.txt,0,83007,66,2,60.0,1060.0,1060.0,0.0,1,1.501312099979259,2,2,2,0,0,0,2,396264,ok
chao,p5.2.y.txt,0,84007,66,2,62.5,1060.0,1060.0,0.0,1,1.4242568999761716,2,2,2,0,0,0,2,396264,ok
chao,p5.2.z.txt,0,85007,66,2,65.0,1060.0,1060.0,0.0,1,1.5493703000247478,2,2,2,0,0,0,2,396264,ok
chao,p5.3.a.txt,0,86007,66,3,1.7,0,0.0,0.0,1,0.05174939997959882,1,1,1,0,0,0,1,1408,ok
chao,p5.3.b.txt,0,87007,66,3,3.3,15.0,15.0,0.0,1,0.07820400001946837,1,1,1,0,0,0,1,4180,ok
chao,p5.3.c.txt,0,88007,66,3,5.0,20.0,20.0,0.0,1,0.17970440001226962,1,1,1,0,0,0,1,1320,ok
chao,p5.3.d.txt,0,89007,66,3,6.7,60.0,60.0,0.0,1,0.10052560002077371,1,1,1,0,0,0,1,8272,ok
chao,p5.3.e.txt,0,90007,66,3,8.3,85.0,85.0,0.0,1,0.1837249998934567,2,2,2,0,0,0,2,27280,ok
chao,p5.3.f.txt,0,91007,66,3,10.0,110.0,110.0,0.0,1,0.32387339998967946,4,4,4,0,0,0,4,55308,ok
chao,p5.3.g.txt,0,92007,66,3,11.7,160.0,160.0,0.0,1,0.3508596000028774,3,3,3,0,0,0,3,58030,ok
chao,p5.3.h.txt,0,93007,66,3,13.3,260.0,260.0,0.0,1,1.5258327999617904,12,12,12,0,0,0,12,268256,ok
chao,p5.3.i.txt,0,94007,66,3,15.0,255.0,255.0,0.0,1,0.7550817000446841,4,4,4,0,0,0,4,73128,ok
chao,p5.3.j.txt,0,95007,66,3,16.7,380.0,380.0,0.0,1,1.832836200017482,7,7,7,0,0,0,7,209592,ok
chao,p5.3.k.txt,0,96007,66,3,18.3,465.0,465.0,0.0,1,2.885246800025925,10,10,10,0,0,0,10,394996,ok
chao,p5.3.l.txt,0,97007,66,3,20.0,575.0,575.0,0.0,1,3.852614799980074,11,11,11,0,0,0,11,511807,ok
chao,p5.3.m.txt,0,98007,66,3,21.7,650.0,650.0,0.0,1,4.240620099939406,11,11,11,0,0,0,11,648328,ok
chao,p5.3.n.txt,0,99007,66,3,23.3,755.0,755.0,0.0,1,3.828462800011039,9,9,9,0,0,0,9,626798,ok
chao,p5.3.o.txt,0,100007,66,3,25.0,830.0,830.0,0.0,1,5.167384000029415,10,10,10,0,0,0,10,853780,ok
chao,p5.3.p.txt,0,101007,66,3,26.7,845.0,845.0,0.0,1,4.7320537000196055,10,10,10,0,0,0,10,958115,ok
chao,p5.3.q.txt,0,102007,66,3,28.3,1025.0,1025.0,0.0,1,5.60484600008931,11,11,11,0,0,0,11,1244458,ok
chao,p5.3.r.txt,0,103007,66,3,30.0,1050.0,1050.0,0.0,1,4.692708700080402,9,9,9,0,0,0,9,1084113,ok
chao,p5.3.s.txt,0,104007,66,3,31.7,1145.0,1145.0,0.0,1,5.420111900079064,11,11,11,0,0,0,11,1434444,ok
chao,p5.3.t.txt,0,105007,66,3,33.3,1220.0,1220.0,0.0,1,5.876586599973962,12,12,12,0,0,0,12,1709896,ok
chao,p5.3.u.txt,0,106007,66,3,35.0,1300.0,1300.0,0.0,1,5.212468600017019,10,10,10,0,0,0,10,1733118,ok
chao,p5.3.v.txt,0,107007,66,3,36.7,1400.0,1400.0,0.0,1,5.89843539998401,11,11,11,0,0,0,11,1973584,ok
chao,p5.3.w.txt,0,108007,66,3,38.3,1020.0,1020.0,0.0,1,6.389227100065909,12,12,12,0,0,0,12,2238169,ok
chao,p5.3.x.txt,0,109007,66,3,40.0,1500.0,1500.0,0.0,1,5.561584800016135,11,11,11,0,0,0,11,2111736,ok
chao,p5.3.y.txt,0,110007,66,3,41.7,1570.0,1570.0,0.0,1,5.738698499975726,11,11,11,0,0,0,11,2100450,ok
chao,p5.3.z.txt,0,111007,66,3,43.3,1550.0,1550.0,0.0,1,6.154295099899173,12,12,12,0,0,0,12,2268486,ok
chao,p5.4.a.txt,0,112007,66,4,1.2,0,0.0,0.0,1,0.05006909999065101,1,1,1,0,0,0,1,1408,ok
chao,p5.4.b.txt,0,113007,66,4,2.5,0,0.0,0.0,1,0.03502609999850392,1,1,1,0,0,0,1,1408,ok
chao,p5.4.c.txt,0,114007,66,4,3.8,20.0,20.0,0.0,1,0.07055100006982684,1,1,1,0,0,0,1,4180,ok
chao,p5.4.d.txt,0,115007,66,4,5.0,20.0,20.0,0.0,1,0.05324889998883009,1,1,1,0,0,0,1,1320,ok
chao,p5.4.e.txt,0,116007,66,4,6.2,20.0,20.0,0.0,1,0.07987769995816052,1,1,1,0,0,0,1,1320,ok
chao,p5.4.f.txt,0,117007,66,4,7.5,80.0,80.0,0.0,1,0.09825209993869066,1,1,1,0,0,0,1,8272,ok
chao,p5.4.g.txt,0,118007,66,4,8.8,130.0,130.0,0.0,1,0.23876470001414418,3,3,3,0,0,0,3,40920,ok
chao,p5.4.h.txt,0,119007,66,4,10.0,140.0,140.0,0.0,1,0.31681689992547035,4,4,4,0,0,0,4,57963,ok
chao,p5.4.i.txt,0,120007,66,4,11.2,190.0,190.0,0.0,1,0.3512749000219628,3,3,3,0,0,0,3,37648,ok
chao,p5.4.j.txt,0,121007,66,4,12.5,270.0,270.0,0.0,1,0.6212973999790847,5,5,5,0,0,0,5,103291,ok
chao,p5.4.k.txt,0,122007,66,4,13.8,340.0,340.0,0.0,1,1.5249350999947637,11,11,11,0,0,0,11,257884,ok
chao,p5.4.l.txt,0,123007,66,4,15.0,320.0,320.0,0.0,1,0.873752599931322,4,4,4,0,0,0,4,73128,ok
chao,p5.4.m.txt,0,124007,66,4,16.2,390.0,390.0,0.0,1,1.717668000026606,8,8,8,0,0,0,8,212459,ok
chao,p5.4.n.txt,0,125007,66,4,17.5,500.0,500.0,0.0,1,3.1580368999857455,12,12,12,0,0,0,12,332016,ok
chao,p5.4.o.txt,0,126007,66,4,18.8,615.0,615.0,0.0,1,3.681272399961017,11,11,11,0,0,0,11,436128,ok
chao,p5.4.p.txt,0,127007,66,4,20.0,760.0,760.0,0.0,1,4.222340799984522,12,12,12,0,0,0,12,575718,ok
chao,p5.4.q.txt,0,128007,66,4,21.2,860.0,860.0,0.0,1,4.360776599962264,11,11,11,0,0,0,11,632314,ok
chao,p5.4.r.txt,0,129007,66,4,22.5,880.0,880.0,0.0,1,4.395684199989773,11,11,11,0,0,0,11,707346,ok
chao,p5.4.s.txt,0,130007,66,4,23.8,1000.0,1000.0,0.0,1,5.032256399979815,12,12,12,0,0,0,12,906275,ok
chao,p5.4.t.txt,0,131007,66,4,25.0,1100.0,1100.0,0.0,1,5.61948910006322,12,12,12,0,0,0,12,969674,ok
chao,p5.4.u.txt,0,132007,66,4,26.2,1110.0,1110.0,0.0,1,5.10866570007056,11,11,11,0,0,0,11,1023340,ok
chao,p5.4.v.txt,0,133007,66,4,27.5,1260.0,1260.0,0.0,1,5.037360099959187,11,11,11,0,0,0,11,1106781,ok
chao,p5.4.w.txt,0,134007,66,4,28.8,1380.0,1380.0,0.0,1,4.644575299927965,9,9,9,0,0,0,9,1025246,ok
chao,p5.4.x.txt,0,135007,66,4,30.0,1380.0,1380.0,0.0,1,5.313870400073938,11,11,11,0,0,0,11,1249674,ok
chao,p5.4.y.txt,0,136007,66,4,31.2,1510.0,1510.0,0.0,1,6.60894589999225,10,10,10,0,0,0,10,1179050,ok
chao,p5.4.z.txt,0,137007,66,4,32.5,1620.0,1620.0,0.0,1,5.323927199933678,10,10,10,0,0,0,10,1430378,ok
chao,p6.2.a.txt,0,138007,64,2,7.5,0,0.0,0.0,1,0.06177410006057471,1,1,1,0,0,0,1,1364,ok
chao,p6.2.b.txt,0,139007,64,2,10.0,0,0.0,0.0,1,0.0343481000745669,1,1,1,0,0,0,1,1364,ok
chao,p6.2.c.txt,0,140007,64,2,12.5,0,0.0,0.0,1,0.03325930004939437,1,1,1,0,0,0,1,1364,ok
chao,p6.2.d.txt,0,141007,64,2,15.0,192.0,192.0,0.0,1,0.2427717000246048,2,2,2,0,0,0,2,90816,ok
chao,p6.2.e.txt,0,142007,64,2,17.5,324.0,324.0,0.0,1,0.4923616999294609,2,2,2,0,0,0,2,160688,ok
chao,p6.2.f.txt,0,143007,64,2,20.0,384.0,384.0,0.0,1,0.7444638999877498,2,2,2,0,0,0,2,135520,ok
chao,p6.2.g.txt,0,144007,64,2,22.5,504.0,504.0,0.0,1,0.9218925000168383,2,2,2,0,0,0,2,216216,ok
chao,p6.2.h.txt,0,145007,64,2,25.0,624.0,624.0,0.0,1,1.1369136000284925,2,2,2,0,0,0,2,311168,ok
chao,p6.2.i.txt,0,146007,64,2,27.5,732.0,732.0,0.0,1,1.415667999885045,2,2,2,0,0,0,2,311168,ok
chao,p6.2.j.txt,0,147007,64,2,30.0,876.0,876.0,0.0,1,1.4896355998935178,2,2,2,0,0,0,2,381216,ok
chao,p6.2.k.txt,0,148007,64,2,32.5,960.0,960.0,0.0,1,1.3272113999119028,2,2,2,0,0,0,2,381216,ok
chao,p6.2.l.txt,0,149007,64,2,35.0,960.0,960.0,0.0,1,1.3141163000836968,2,2,2,0,0,0,2,381216,ok
chao,p6.2.m.txt,0,150007,64,2,37.5,960.0,960.0,0.0,1,1.3905524000292644,2,2,2,0,0,0,2,381216,ok
chao,p6.2.n.txt,0,151007,64,2,40.0,960.0,960.0,0.0,1,1.3025596999796107,2,2,2,0,0,0,2,381216,ok
chao,p6.3.a.txt,0,152007,64,3,5.0,0,0.0,0.0,1,0.051012399955652654,1,1,1,0,0,0,1,1364,ok
chao,p6.3.b.txt,0,153007,64,3,6.7,0,0.0,0.0,1,0.033018199959769845,1,1,1,0,0,0,1,1364,ok
chao,p6.3.c.txt,0,154007,64,3,8.3,0,0.0,0.0,1,0.03420969995204359,1,1,1,0,0,0,1,1364,ok
chao,p6.3.d.txt,0,155007,64,3,10.0,0,0.0,0.0,1,0.03497390006668866,1,1,1,0,0,0,1,1364,ok
chao,p6.3.e.txt,0,156007,64,3,11.7,0,0.0,0.0,1,0.033828499959781766,1,1,1,0,0,0,1,1364,ok
chao,p6.3.f.txt,0,157007,64,3,13.3,0,0.0,0.0,1,0.03764699993189424,1,1,1,0,0,0,1,1364,ok
chao,p6.3.g.txt,0,158007,64,3,15.0,270.0,270.0,0.0,1,0.3626213000388816,4,4,4,0,0,0,4,126148,ok
chao,p6.3.h.txt,0,159007,64,3,16.7,396.0,396.0,0.0,1,1.809193400084041,12,12,12,0,0,0,12,740426,ok
chao,p6.3.i.txt,0,160007,64,3,18.3,426.0,426.0,0.0,1,2.6195267000002787,12,12,12,0,0,0,12,842474,ok
chao,p6.3.j.txt,0,161007,64,3,20.0,462.0,462.0,0.0,1,0.7312795000616461,2,2,2,0,0,0,2,135520,ok
chao,p6.3.k.txt,0,162007,64,3,21.7,582.0,582.0,0.0,1,4.0078237999696285,12,12,12,0,0,0,12,1063920,ok
chao,p6.3.l.txt,0,163007,64,3,23.3,678.0,678.0,0.0,1,5.099663899978623,12,12,12,0,0,0,12,1308638,ok
chao,p6.3.m.txt,0,164007,64,3,25.0,738.0,738.0,0.0,1,5.161465200013481,12,12,12,0,0,0,12,1577264,ok
chao,p6.3.n.txt,0,165007,64,3,26.7,834.0,834.0,0.0,1,5.284297800040804,12,12,12,0,0,0,12,1598130,ok
chao,p6.4.a.txt,0,166007,64,4,3.8,0,0.0,0.0,1,0.0536516000283882,1,1,1,0,0,0,1,1364,ok
chao,p6.4.b.txt,0,167007,64,4,5.0,0,0.0,0.0,1,0.03450539999175817,1,1,1,0,0,0,1,1364,ok
chao,p6.4.c.txt,0,168007,64,4,6.2,0,0.0,0.0,1,0.0359172000316903,1,1,1,0,0,0,1,1364,ok
chao,p6.4.d.txt,0,169007,64,4,7.5,0,0.0,0.0,1,0.03832419996615499,1,1,1,0,0,0,1,1364,ok
chao,p6.4.e.txt,0,170007,64,4,8.8,0,0.0,0.0,1,0.03399240004364401,1,1,1,0,0,0,1,1364,ok
chao,p6.4.f.txt,0,171007,64,4,10.0,0,0.0,0.0,1,0.03680330002680421,1,1,1,0,0,0,1,1364,ok
chao,p6.4.g.txt,0,172007,64,4,11.2,0,0.0,0.0,1,0.03642989997752011,1,1,1,0,0,0,1,1364,ok
chao,p6.4.h.txt,0,173007,64,4,12.5,0,0.0,0.0,1,0.03465759998653084,1,1,1,0,0,0,1,1364,ok
chao,p6.4.i.txt,0,174007,64,4,13.8,0,0.0,0.0,1,0.03433649998623878,1,1,1,0,0,0,1,1364,ok
chao,p6.4.j.txt,0,175007,64,4,15.0,360.0,360.0,0.0,1,0.8438283000141382,10,10,10,0,0,0,10,391820,ok
chao,p6.4.k.txt,0,176007,64,4,16.2,372.0,372.0,0.0,1,0.30832409998402,2,2,2,0,0,0,2,90816,ok
chao,p6.4.l.txt,0,177007,64,4,17.5,552.0,552.0,0.0,1,2.265859300037846,12,12,12,0,0,0,12,733281,ok
chao,p6.4.m.txt,0,178007,64,4,18.8,648.0,648.0,0.0,1,2.802350000012666,12,12,12,0,0,0,12,847224,ok
chao,p6.4.n.txt,0,179007,64,4,20.0,540.0,540.0,0.0,1,0.7349584000185132,2,2,2,0,0,0,2,135520,ok
chao,p7.2.a.txt,0,180007,102,2,10.0,30.0,30.0,0.0,1,0.06811160000506788,1,1,1,0,0,0,1,6556,ok
chao,p7.2.b.txt,0,181007,102,2,20.0,64.0,64.0,0.0,1,0.13429239997640252,2,2,2,0,0,0,2,26048,ok
chao,p7.2.c.txt,0,182007,102,2,30.0,96.0,96.0,0.0,1,0.1466448000865057,2,2,2,0,0,0,2,43120,ok
chao,p7.2.d.txt,0,183007,102,2,40.0,136.0,136.0,0.0,1,0.23679270001593977,2,2,2,0,0,0,2,89320,ok
chao,p7.2.e.txt,0,184007,102,2,50.0,178.0,178.0,0.0,1,0.36208909994456917,2,2,2,0,0,0,2,151008,ok
chao,p7.2.f.txt,0,185007,102,2,60.0,201.0,201.0,0.0,1,0.5296853999607265,2,2,2,0,0,0,2,187440,ok
chao,p7.2.g.txt,0,186007,102,2,70.0,247.0,247.0,0.0,1,0.7770399999571964,2,2,2,0,0,0,2,318032,ok
chao,p7.2.h.txt,0,187007,102,2,80.0,290.0,290.0,0.0,1,1.0846652000909671,2,2,2,0,0,0,2,421960,ok
chao,p7.2.i.txt,0,188007,102,2,90.0,314.0,314.0,0.0,1,1.6349624999566004,2,2,2,0,0,0,2,478720,ok
chao,p7.2.j.txt,0,189007,102,2,100.0,361.0,361.0,0.0,1,1.618766100029461,2,2,2,0,0,0,2,601392,ok
chao,p7.2.k.txt,0,190007,102,2,110.0,400.0,400.0,0.0,1,1.7741801000665873,2,2,2,0,0,0,2,667128,ok
chao,p7.2.l.txt,0,191007,102,2,120.0,400.0,400.0,0.0,1,2.128482099971734,2,2,2,0,0,0,2,667128,ok
chao,p7.2.m.txt,0,192007,102,2,130.0,400.0,400.0,0.0,1,1.963706300011836,2,2,2,0,0,0,2,667128,ok
chao,p7.2.n.txt,0,193007,102,2,140.0,400.0,400.0,0.0,1,2.139497800031677,2,2,2,0,0,0,2,667128,ok
chao,p7.2.o.txt,0,194007,102,2,150.0,400.0,400.0,0.0,1,2.1494673000415787,2,2,2,0,0,0,2,667128,ok
chao,p7.2.p.txt,0,195007,102,2,160.0,400.0,400.0,0.0,1,1.9944776999764144,2,2,2,0,0,0,2,667128,ok
chao,p7.2.q.txt,0,196007,102,2,170.0,400.0,400.0,0.0,1,2.243610500008799,2,2,2,0,0,0,2,667128,ok
