dataset,instance,num_nodes,mean_cpu_time_seconds
vansteenwegen,kroB200_gen3_m2.txt,201,4.26482240005862
vansteenwegen,kroB200_gen3_m3.txt,201,2.165534200030379
vansteenwegen,pr136_gen1_m2.txt,137,12.468779299990274
vansteenwegen,pr136_gen2_m2.txt,137,2.7939420000184327
vansteenwegen,pr264_gen1_m4.txt,265,4.119194100028835
vansteenwegen,pr264_gen2_m2.txt,265,5.143118500011042
vansteenwegen,pr264_gen2_m3.txt,265,5.324689999921247
vansteenwegen,pr264_gen2_m4.txt,265,4.073797699995339
vansteenwegen,pr264_gen3_m3.txt,265,8.787093200022355
vansteenwegen,pr299_gen1_m2.txt,300,6.303921699989587
vansteenwegen,pr299_gen1_m3.txt,300,3.4938668000977486
vansteenwegen,pr299_gen1_m4.txt,300,2.6910329000093043
vansteenwegen,pr299_gen2_m3.txt,300,3.6165713000809774
vansteenwegen,pr299_gen2_m4.txt,300,2.900782100041397
vansteenwegen,pr299_gen3_m2.txt,300,6.272034600027837
vansteenwegen,pr299_gen3_m3.txt,300,3.6461740999948233
vansteenwegen,pr299_gen3_m4.txt,300,2.5279837999260053
vansteenwegen,rat195_gen2_m2.txt,196,4.12024089996703
vansteenwegen,rat195_gen3_m3.txt,196,3.9616700999904424
vansteenwegen,ts225_gen2_m2.txt,226,4.912324600038119
