dataset,instance,num_nodes_base,team_size_base,runs_base,reference_best_score_base,best_score_base,mean_score_base,std_score_base,mean_cpu_time_seconds_base,median_cpu_time_seconds_base,mean_lp_solves_base,mean_labels_generated_base,success_rate_percent_base,mean_gap_to_reference_best_percent_base,max_gap_to_reference_best_percent_base,num_nodes_improved,team_size_improved,runs_improved,reference_best_score_improved,best_score_improved,mean_score_improved,std_score_improved,mean_cpu_time_seconds_improved,median_cpu_time_seconds_improved,mean_lp_solves_improved,mean_labels_generated_improved,success_rate_percent_improved,mean_gap_to_reference_best_percent_improved,max_gap_to_reference_best_percent_improved,score_delta,cpu_delta,gap_delta
chao,p5.2.w.txt,66,2,1,1060.0,1060.0,1060.0,0.0,1.485205400036648,1.485205400036648,2.0,396264.0,100.0,0.0,0.0,66,2,2,1060.0,1060.0,1060.0,0.0,5.268211550021078,5.268211550021078,6.5,1287858.0,100.0,0.0,0.0,0.0,3.7830061499844305,0.0
chao,p5.2.x.txt,66,2,1,1060.0,1060.0,1060.0,0.0,1.501312099979259,1.501312099979259,2.0,396264.0,100.0,0.0,0.0,66,2,2,1060.0,1060.0,1060.0,0.0,5.1963691499549896,5.1963691499549896,6.0,1188792.0,100.0,0.0,0.0,0.0,3.6950570499757305,0.0
chao,p5.2.y.txt,66,2,1,1060.0,1060.0,1060.0,0.0,1.4242568999761716,1.4242568999761716,2.0,396264.0,100.0,0.0,0.0,66,2,2,1060.0,1060.0,1060.0,0.0,5.056204549968243,5.056204549968243,6.0,1188792.0,100.0,0.0,0.0,0.0,3.631947649992071,0.0
chao,p5.2.z.txt,66,2,1,1060.0,1060.0,1060.0,0.0,1.5493703000247478,1.5493703000247478,2.0,396264.0,100.0,0.0,0.0,66,2,2,1060.0,1060.0,1060.0,0.0,4.947864049987402,4.947864049987402,6.0,1188792.0,100.0,0.0,0.0,0.0,3.398493749962654,0.0
chao,p5.3.a.txt,66,3,1,0.0,0.0,0.0,0.0,0.0517493999795988,0.0517493999795988,1.0,1408.0,100.0,0.0,0.0,66,3,2,0.0,0.0,0.0,0.0,0.1104386000079102,0.1104386000079102,3.0,4224.0,100.0,0.0,0.0,0.0,0.0586892000283114,0.0
chao,p5.3.b.txt,66,3,1,15.0,15.0,15.0,0.0,0.0782040000194683,0.0782040000194683,1.0,4180.0,100.0,0.0,0.0,66,3,2,15.0,15.0,15.0,0.0,0.1254073499585501,0.1254073499585501,3.0,12540.0,100.0,0.0,0.0,0.0,0.047203349939081804,0.0
chao,p5.3.c.txt,66,3,1,20.0,20.0,20.0,0.0,0.1797044000122696,0.1797044000122696,1.0,1320.0,100.0,0.0,0.0,66,3,2,20.0,20.0,20.0,0.0,0.1443881500163115,0.1443881500163115,3.0,3960.0,100.0,0.0,0.0,0.0,-0.03531624999595809,0.0
chao,p5.3.d.txt,66,3,1,60.0,60.0,60.0,0.0,0.1005256000207737,0.1005256000207737,1.0,8272.0,100.0,0.0,0.0,66,3,2,60.0,60.0,60.0,0.0,0.2399622500524856,0.2399622500524856,3.0,24816.0,100.0,0.0,0.0,0.0,0.1394366500317119,0.0
chao,p5.3.e.txt,66,3,1,85.0,85.0,85.0,0.0,0.1837249998934567,0.1837249998934567,2.0,27280.0,100.0,0.0,0.0,66,3,2,85.0,85.0,85.0,0.0,0.5398895500111394,0.5398895500111394,6.0,81840.0,100.0,0.0,0.0,0.0,0.35616455011768267,0.0
chao,p5.3.f.txt,66,3,1,110.0,110.0,110.0,0.0,0.3238733999896794,0.3238733999896794,4.0,55308.0,100.0,0.0,0.0,66,3,2,110.0,110.0,110.0,0.0,1.4980542499688454,1.4980542499688454,15.5,218783.5,100.0,0.0,0.0,0.0,1.174180849979166,0.0
chao,p5.3.g.txt,66,3,1,160.0,160.0,160.0,0.0,0.3508596000028774,0.3508596000028774,3.0,58030.0,100.0,0.0,0.0,66,3,2,160.0,160.0,160.0,0.0,1.3328554501058534,1.3328554501058534,9.0,170175.0,100.0,0.0,0.0,0.0,0.981995850102976,0.0
chao,p5.3.h.txt,66,3,1,260.0,260.0,260.0,0.0,1.5258327999617904,1.5258327999617904,12.0,268256.0,100.0,0.0,0.0,66,3,2,260.0,260.0,260.0,0.0,5.495329800003674,5.495329800003674,36.0,805810.5,100.0,0.0,0.0,0.0,3.9694970000418834,0.0
chao,p5.3.i.txt,66,3,1,255.0,255.0,255.0,0.0,0.7550817000446841,0.7550817000446841,4.0,73128.0,100.0,0.0,0.0,66,3,2,255.0,255.0,255.0,0.0,2.740191299992148,2.740191299992148,12.0,219384.0,100.0,0.0,0.0,0.0,1.9851095999474637,0.0
chao,p5.3.j.txt,66,3,1,380.0,380.0,380.0,0.0,1.832836200017482,1.832836200017482,7.0,209592.0,100.0,0.0,0.0,66,3,2,380.0,380.0,380.0,0.0,5.8521154500194825,5.8521154500194825,20.5,615704.5,100.0,0.0,0.0,0.0,4.0192792500020005,0.0
chao,p5.3.k.txt,66,3,1,465.0,465.0,465.0,0.0,2.885246800025925,2.885246800025925,10.0,394996.0,100.0,0.0,0.0,66,3,2,465.0,465.0,465.0,0.0,9.941757549881004,9.941757549881004,30.0,1183532.0,100.0,0.0,0.0,0.0,7.056510749855079,0.0
chao,p5.3.l.txt,66,3,1,575.0,575.0,575.0,0.0,3.852614799980074,3.852614799980074,11.0,511807.0,100.0,0.0,0.0,66,3,2,575.0,575.0,575.0,0.0,12.656681949971244,12.656681949971244,32.0,1550448.0,100.0,0.0,0.0,0.0,8.80406714999117,0.0
chao,p5.3.m.txt,66,3,1,650.0,650.0,650.0,0.0,4.240620099939406,4.240620099939406,11.0,648328.0,100.0,0.0,0.0,66,3,2,650.0,650.0,650.0,0.0,15.370464099978562,15.370464099978562,34.0,1961882.5,100.0,0.0,0.0,0.0,11.129844000039157,0.0
chao,p5.3.n.txt,66,3,1,755.0,755.0,755.0,0.0,3.828462800011039,3.828462800011039,9.0,626798.0,100.0,0.0,0.0,66,3,2,755.0,755.0,755.0,0.0,13.589405949926004,13.589405949926004,27.5,1929506.0,100.0,0.0,0.0,0.0,9.760943149914965,0.0
chao,p5.3.o.txt,66,3,1,830.0,830.0,830.0,0.0,5.167384000029415,5.167384000029415,10.0,853780.0,100.0,0.0,0.0,66,3,2,830.0,830.0,830.0,0.0,17.12112134997733,17.12112134997733,32.0,2589981.5,100.0,0.0,0.0,0.0,11.953737349947914,0.0
chao,p5.3.p.txt,66,3,1,845.0,845.0,845.0,0.0,4.7320537000196055,4.7320537000196055,10.0,958115.0,100.0,0.0,0.0,66,3,2,855.0,855.0,852.5,3.5355339059327378,18.03404275001958,18.03404275001958,33.5,3172646.0,50.0,0.2923976608187134,0.5847953216374269,7.5,13.301989049999975,0.2923976608187134
chao,p5.3.q.txt,66,3,1,1025.0,1025.0,1025.0,0.0,5.60484600008931,5.60484600008931,11.0,1244458.0,100.0,0.0,0.0,66,3,2,1025.0,1025.0,1025.0,0.0,17.25907485000789,17.25907485000789,31.0,3530678.5,100.0,0.0,0.0,0.0,11.654228849918582,0.0
chao,p5.3.r.txt,66,3,1,1050.0,1050.0,1050.0,0.0,4.692708700080402,4.692708700080402,9.0,1084113.0,100.0,0.0,0.0,66,3,2,1050.0,1050.0,1050.0,0.0,17.151142900052946,17.151142900052946,30.5,3664098.0,100.0,0.0,0.0,0.0,12.458434199972544,0.0
chao,p5.3.s.txt,66,3,1,1145.0,1145.0,1145.0,0.0,5.420111900079064,5.420111900079064,11.0,1434444.0,100.0,0.0,0.0,66,3,2,1145.0,1145.0,1145.0,0.0,17.690537499962375,17.690537499962375,30.5,3929153.5,100.0,0.0,0.0,0.0,12.27042559988331,0.0
chao,p5.3.t.txt,66,3,1,1220.0,1220.0,1220.0,0.0,5.876586599973962,5.876586599973962,12.0,1709896.0,100.0,0.0,0.0,66,3,2,1220.0,1220.0,1220.0,0.0,20.41889645007905,20.41889645007905,35.0,4980054.0,100.0,0.0,0.0,0.0,14.542309850105088,0.0
chao,p5.3.u.txt,66,3,1,1300.0,1300.0,1300.0,0.0,5.212468600017019,5.212468600017019,10.0,1733118.0,100.0,0.0,0.0,66,3,2,1300.0,1300.0,1300.0,0.0,16.327895150054246,16.327895150054246,28.0,4779415.0,100.0,0.0,0.0,0.0,11.115426550037228,0.0
chao,p5.3.v.txt,66,3,1,1400.0,1400.0,1400.0,0.0,5.89843539998401,5.89843539998401,11.0,1973584.0,100.0,0.0,0.0,66,3,2,1400.0,1400.0,1400.0,0.0,17.4447531500482,17.4447531500482,29.5,5183930.0,100.0,0.0,0.0,0.0,11.54631775006419,0.0
chao,p5.3.w.txt,66,3,1,1020.0,1020.0,1020.0,0.0,6.389227100065909,6.389227100065909,12.0,2238169.0,100.0,0.0,0.0,66,3,2,1420.0,1420.0,1415.0,7.071067811865476,19.57340125000337,19.57340125000337,33.5,6347844.5,50.0,0.352112676056338,0.7042253521126761,395.0,13.184174149937462,0.352112676056338
chao,p5.3.x.txt,66,3,1,1500.0,1500.0,1500.0,0.0,5.561584800016135,5.561584800016135,11.0,2111736.0,100.0,0.0,0.0,66,3,2,1500.0,1500.0,1500.0,0.0,19.88351319998037,19.88351319998037,32.0,6103218.0,100.0,0.0,0.0,0.0,14.321928399964236,0.0
chao,p5.3.y.txt,66,3,1,1570.0,1570.0,1570.0,0.0,5.738698499975726,5.738698499975726,11.0,2100450.0,100.0,0.0,0.0,66,3,2,1570.0,1570.0,1570.0,0.0,20.930785249976907,20.930785249976907,34.5,6473497.5,100.0,0.0,0.0,0.0,15.192086750001181,0.0
chao,p5.3.z.txt,66,3,1,1550.0,1550.0,1550.0,0.0,6.154295099899173,6.154295099899173,12.0,2268486.0,100.0,0.0,0.0,66,3,2,1570.0,1570.0,1570.0,0.0,20.924456299981102,20.924456299981102,36.0,6767838.0,100.0,0.0,0.0,20.0,14.77016120008193,0.0
chao,p5.4.a.txt,66,4,1,0.0,0.0,0.0,0.0,0.050069099990651,0.050069099990651,1.0,1408.0,100.0,0.0,0.0,66,4,2,0.0,0.0,0.0,0.0,0.1083739500027149,0.1083739500027149,3.0,4224.0,100.0,0.0,0.0,0.0,0.0583048500120639,0.0
chao,p5.4.b.txt,66,4,1,0.0,0.0,0.0,0.0,0.0350260999985039,0.0350260999985039,1.0,1408.0,100.0,0.0,0.0,66,4,2,0.0,0.0,0.0,0.0,0.1115467500058002,0.1115467500058002,3.0,4224.0,100.0,0.0,0.0,0.0,0.0765206500072963,0.0
chao,p5.4.c.txt,66,4,1,20.0,20.0,20.0,0.0,0.0705510000698268,0.0705510000698268,1.0,4180.0,100.0,0.0,0.0,66,4,2,20.0,20.0,20.0,0.0,0.1278697999659925,0.1278697999659925,3.0,12540.0,100.0,0.0,0.0,0.0,0.05731879989616569,0.0
chao,p5.4.d.txt,66,4,1,20.0,20.0,20.0,0.0,0.05324889998883,0.05324889998883,1.0,1320.0,100.0,0.0,0.0,66,4,2,20.0,20.0,20.0,0.0,0.1367324498714879,0.1367324498714879,3.0,3960.0,100.0,0.0,0.0,0.0,0.08348354988265788,0.0
chao,p5.4.e.txt,66,4,1,20.0,20.0,20.0,0.0,0.0798776999581605,0.0798776999581605,1.0,1320.0,100.0,0.0,0.0,66,4,2,20.0,20.0,20.0,0.0,0.2032282499712892,0.2032282499712892,3.0,3960.0,100.0,0.0,0.0,0.0,0.12335055001312868,0.0
chao,p5.4.f.txt,66,4,1,80.0,80.0,80.0,0.0,0.0982520999386906,0.0982520999386906,1.0,8272.0,100.0,0.0,0.0,66,4,2,80.0,80.0,80.0,0.0,0.3209444500389509,0.3209444500389509,3.0,24816.0,100.0,0.0,0.0,0.0,0.22269235010026028,0.0
chao,p5.4.g.txt,66,4,1,130.0,130.0,130.0,0.0,0.2387647000141441,0.2387647000141441,3.0,40920.0,100.0,0.0,0.0,66,4,2,130.0,130.0,130.0,0.0,0.8012284500873648,0.8012284500873648,9.0,122760.0,100.0,0.0,0.0,0.0,0.5624637500732207,0.0
chao,p5.4.h.txt,66,4,1,140.0,140.0,140.0,0.0,0.3168168999254703,0.3168168999254703,4.0,57963.0,100.0,0.0,0.0,66,4,2,140.0,140.0,140.0,0.0,1.4901886499137618,1.4901886499137618,15.0,211512.0,100.0,0.0,0.0,0.0,1.1733717499882914,0.0
chao,p5.4.i.txt,66,4,1,190.0,190.0,190.0,0.0,0.3512749000219628,0.3512749000219628,3.0,37648.0,100.0,0.0,0.0,66,4,2,190.0,190.0,190.0,0.0,1.2712483999785036,1.2712483999785036,9.0,113770.0,100.0,0.0,0.0,0.0,0.9199734999565408,0.0
chao,p5.4.j.txt,66,4,1,270.0,270.0,270.0,0.0,0.6212973999790847,0.6212973999790847,5.0,103291.0,100.0,0.0,0.0,66,4,2,270.0,270.0,270.0,0.0,2.2315637498977594,2.2315637498977594,15.0,305094.5,100.0,0.0,0.0,0.0,1.6102663499186747,0.0
chao,p5.4.k.txt,66,4,1,340.0,340.0,340.0,0.0,1.5249350999947635,1.5249350999947635,11.0,257884.0,100.0,0.0,0.0,66,4,2,340.0,340.0,340.0,0.0,5.232623849995434,5.232623849995434,33.0,766822.0,100.0,0.0,0.0,0.0,3.7076887500006706,0.0
chao,p5.4.l.txt,66,4,1,320.0,320.0,320.0,0.0,0.873752599931322,0.873752599931322,4.0,73128.0,100.0,0.0,0.0,66,4,2,320.0,320.0,320.0,0.0,2.683513300085906,2.683513300085906,12.0,219384.0,100.0,0.0,0.0,0.0,1.809760700154584,0.0
chao,p5.4.m.txt,66,4,1,390.0,390.0,390.0,0.0,1.717668000026606,1.717668000026606,8.0,212459.0,100.0,0.0,0.0,66,4,2,405.0,405.0,397.5,10.606601717798211,7.131393549963832,7.131393549963832,27.0,729502.5,50.0,1.851851851851852,3.7037037037037033,7.5,5.413725549937226,1.851851851851852
chao,p5.4.n.txt,66,4,1,500.0,500.0,500.0,0.0,3.158036899985745,3.158036899985745,12.0,332016.0,100.0,0.0,0.0,66,4,2,500.0,500.0,500.0,0.0,10.61578825005563,10.61578825005563,36.0,1013721.5,100.0,0.0,0.0,0.0,7.457751350069884,0.0
chao,p5.4.o.txt,66,4,1,615.0,615.0,615.0,0.0,3.681272399961017,3.681272399961017,11.0,436128.0,100.0,0.0,0.0,66,4,2,615.0,615.0,615.0,0.0,12.143272750079632,12.143272750079632,33.0,1308384.0,100.0,0.0,0.0,0.0,8.462000350118615,0.0
chao,p5.4.p.txt,66,4,1,760.0,760.0,760.0,0.0,4.222340799984522,4.222340799984522,12.0,575718.0,100.0,0.0,0.0,66,4,2,760.0,760.0,760.0,0.0,13.849094549950678,13.849094549950678,36.0,1792029.5,100.0,0.0,0.0,0.0,9.626753749966156,0.0
chao,p5.4.q.txt,66,4,1,860.0,860.0,860.0,0.0,4.360776599962264,4.360776599962264,11.0,632314.0,100.0,0.0,0.0,66,4,2,860.0,860.0,860.0,0.0,14.512487749976572,14.512487749976572,34.5,1905639.5,100.0,0.0,0.0,0.0,10.151711150014307,0.0
chao,p5.4.r.txt,66,4,1,880.0,880.0,880.0,0.0,4.395684199989773,4.395684199989773,11.0,707346.0,100.0,0.0,0.0,66,4,2,880.0,880.0,880.0,0.0,15.437049499945717,15.437049499945717,34.0,2125993.5,100.0,0.0,0.0,0.0,11.041365299955944,0.0
chao,p5.4.s.txt,66,4,1,1000.0,1000.0,1000.0,0.0,5.032256399979815,5.032256399979815,12.0,906275.0,100.0,0.0,0.0,66,4,2,1000.0,1000.0,1000.0,0.0,17.414882949960884,17.414882949960884,36.0,2695766.0,100.0,0.0,0.0,0.0,12.382626549981069,0.0
chao,p5.4.t.txt,66,4,1,1100.0,1100.0,1100.0,0.0,5.61948910006322,5.61948910006322,12.0,969674.0,100.0,0.0,0.0,66,4,2,1100.0,1100.0,1100.0,0.0,18.27803119999589,18.27803119999589,35.0,2942657.5,100.0,0.0,0.0,0.0,12.65854209993267,0.0
chao,p5.4.u.txt,66,4,1,1110.0,1110.0,1110.0,0.0,5.10866570007056,5.10866570007056,11.0,1023340.0,100.0,0.0,0.0,66,4,2,1120.0,1120.0,1115.0,7.071067811865476,17.840136100014206,17.840136100014206,34.0,3124516.0,50.0,0.4464285714285714,0.8928571428571428,5.0,12.731470399943646,0.4464285714285714
chao,p5.4.v.txt,66,4,1,1260.0,1260.0,1260.0,0.0,5.037360099959187,5.037360099959187,11.0,1106781.0,100.0,0.0,0.0,66,4,2,1260.0,1260.0,1260.0,0.0,18.49564114998793,18.49564114998793,34.5,3341850.5,100.0,0.0,0.0,0.0,13.458281050028742,0.0
chao,p5.4.w.txt,66,4,1,1380.0,1380.0,1380.0,0.0,4.644575299927965,4.644575299927965,9.0,1025246.0,100.0,0.0,0.0,66,4,2,1380.0,1380.0,1380.0,0.0,20.023953550087757,20.023953550087757,33.5,3711466.0,100.0,0.0,0.0,0.0,15.379378250159792,0.0
chao,p5.4.x.txt,66,4,1,1380.0,1380.0,1380.0,0.0,5.313870400073938,5.313870400073938,11.0,1249674.0,100.0,0.0,0.0,66,4,2,1400.0,1400.0,1400.0,0.0,18.41392670001369,18.41392670001369,33.0,3870088.0,100.0,0.0,0.0,20.0,13.100056299939752,0.0
chao,p5.4.y.txt,66,4,1,1510.0,1510.0,1510.0,0.0,6.60894589999225,6.60894589999225,10.0,1179050.0,100.0,0.0,0.0,66,4,2,1520.0,1520.0,1520.0,0.0,18.305251199984923,18.305251199984923,28.5,3419705.0,100.0,0.0,0.0,10.0,11.696305299992673,0.0
chao,p5.4.z.txt,66,4,1,1620.0,1620.0,1620.0,0.0,5.323927199933678,5.323927199933678,10.0,1430378.0,100.0,0.0,0.0,66,4,2,1620.0,1620.0,1620.0,0.0,30.827852600021288,30.827852600021288,35.0,4819666.0,100.0,0.0,0.0,0.0,25.50392540008761,0.0
chao,p6.2.a.txt,64,2,1,0.0,0.0,0.0,0.0,0.0617741000605747,0.0617741000605747,1.0,1364.0,100.0,0.0,0.0,64,2,2,0.0,0.0,0.0,0.0,0.138342649966944,0.138342649966944,3.0,4092.0,100.0,0.0,0.0,0.0,0.0765685499063693,0.0
chao,p6.2.b.txt,64,2,1,0.0,0.0,0.0,0.0,0.0343481000745669,0.0343481000745669,1.0,1364.0,100.0,0.0,0.0,64,2,2,0.0,0.0,0.0,0.0,0.1623510000063106,0.1623510000063106,3.0,4092.0,100.0,0.0,0.0,0.0,0.12800289993174369,0.0
chao,p6.2.c.txt,64,2,1,0.0,0.0,0.0,0.0,0.0332593000493943,0.0332593000493943,1.0,1364.0,100.0,0.0,0.0,64,2,2,0.0,0.0,0.0,0.0,0.1872245999402366,0.1872245999402366,3.0,4092.0,100.0,0.0,0.0,0.0,0.1539652998908423,0.0
chao,p6.2.d.txt,64,2,1,192.0,192.0,192.0,0.0,0.2427717000246048,0.2427717000246048,2.0,90816.0,100.0,0.0,0.0,64,2,2,192.0,192.0,192.0,0.0,2.416452800098341,2.416452800098341,6.0,272448.0,100.0,0.0,0.0,0.0,2.173681100073736,0.0
chao,p6.2.e.txt,64,2,1,324.0,324.0,324.0,0.0,0.4923616999294609,0.4923616999294609,2.0,160688.0,100.0,0.0,0.0,64,2,2,324.0,324.0,324.0,0.0,6.2694822999765165,6.2694822999765165,6.0,482064.0,100.0,0.0,0.0,0.0,5.777120600047056,0.0
chao,p6.2.f.txt,64,2,1,384.0,384.0,384.0,0.0,0.7444638999877498,0.7444638999877498,2.0,135520.0,100.0,0.0,0.0,64,2,2,384.0,384.0,384.0,0.0,3.763285750057548,3.763285750057548,6.0,406560.0,100.0,0.0,0.0,0.0,3.018821850069798,0.0
chao,p6.2.g.txt,64,2,1,504.0,504.0,504.0,0.0,0.9218925000168384,0.9218925000168384,2.0,216216.0,100.0,0.0,0.0,64,2,2,504.0,504.0,504.0,0.0,4.956152950122487,4.956152950122487,6.0,648648.0,100.0,0.0,0.0,0.0,4.0342604501056485,0.0
chao,p6.2.h.txt,64,2,1,624.0,624.0,624.0,0.0,1.1369136000284925,1.1369136000284925,2.0,311168.0,100.0,0.0,0.0,64,2,2,624.0,624.0,624.0,0.0,6.241956300043967,6.241956300043967,6.0,933504.0,100.0,0.0,0.0,0.0,5.105042700015474,0.0
chao,p6.2.i.txt,64,2,1,732.0,732.0,732.0,0.0,1.415667999885045,1.415667999885045,2.0,311168.0,100.0,0.0,0.0,64,2,2,732.0,732.0,732.0,0.0,7.018450050090905,7.018450050090905,6.0,933504.0,100.0,0.0,0.0,0.0,5.60278205020586,0.0
chao,p6.2.j.txt,64,2,1,876.0,876.0,876.0,0.0,1.4896355998935178,1.4896355998935178,2.0,381216.0,100.0,0.0,0.0,64,2,2,876.0,876.0,876.0,0.0,7.241098049969878,7.241098049969878,6.0,1143648.0,100.0,0.0,0.0,0.0,5.75146245007636,0.0
chao,p6.2.k.txt,64,2,1,960.0,960.0,960.0,0.0,1.3272113999119028,1.3272113999119028,2.0,381216.0,100.0,0.0,0.0,64,2,2,960.0,960.0,960.0,0.0,7.294222750002518,7.294222750002518,6.0,1143648.0,100.0,0.0,0.0,0.0,5.9670113500906155,0.0
chao,p6.2.l.txt,64,2,1,960.0,960.0,960.0,0.0,1.3141163000836968,1.3141163000836968,2.0,381216.0,100.0,0.0,0.0,64,2,2,960.0,960.0,960.0,0.0,8.005727649957407,8.005727649957407,6.5,1238952.0,100.0,0.0,0.0,0.0,6.69161134987371,0.0
chao,p6.2.m.txt,64,2,1,960.0,960.0,960.0,0.0,1.3905524000292644,1.3905524000292644,2.0,381216.0,100.0,0.0,0.0,64,2,2,960.0,960.0,960.0,0.0,7.282299449900165,7.282299449900165,6.0,1143648.0,100.0,0.0,0.0,0.0,5.891747049870901,0.0
chao,p6.2.n.txt,64,2,1,960.0,960.0,960.0,0.0,1.3025596999796107,1.3025596999796107,2.0,381216.0,100.0,0.0,0.0,64,2,2,960.0,960.0,960.0,0.0,7.2284051500028,7.2284051500028,6.0,1143648.0,100.0,0.0,0.0,0.0,5.925845450023189,0.0
chao,p6.3.a.txt,64,3,1,0.0,0.0,0.0,0.0,0.0510123999556526,0.0510123999556526,1.0,1364.0,100.0,0.0,0.0,64,3,2,0.0,0.0,0.0,0.0,0.1231736500049009,0.1231736500049009,3.0,4092.0,100.0,0.0,0.0,0.0,0.0721612500492483,0.0
chao,p6.3.b.txt,64,3,1,0.0,0.0,0.0,0.0,0.0330181999597698,0.0330181999597698,1.0,1364.0,100.0,0.0,0.0,64,3,2,0.0,0.0,0.0,0.0,0.1358369999798014,0.1358369999798014,3.0,4092.0,100.0,0.0,0.0,0.0,0.10281880002003159,0.0
chao,p6.3.c.txt,64,3,1,0.0,0.0,0.0,0.0,0.0342096999520435,0.0342096999520435,1.0,1364.0,100.0,0.0,0.0,64,3,2,0.0,0.0,0.0,0.0,0.183022350014653,0.183022350014653,3.0,4092.0,100.0,0.0,0.0,0.0,0.1488126500626095,0.0
chao,p6.3.d.txt,64,3,1,0.0,0.0,0.0,0.0,0.0349739000666886,0.0349739000666886,1.0,1364.0,100.0,0.0,0.0,64,3,2,0.0,0.0,0.0,0.0,0.1355303499149158,0.1355303499149158,3.0,4092.0,100.0,0.0,0.0,0.0,0.1005564498482272,0.0
chao,p6.3.e.txt,64,3,1,0.0,0.0,0.0,0.0,0.0338284999597817,0.0338284999597817,1.0,1364.0,100.0,0.0,0.0,64,3,2,0.0,0.0,0.0,0.0,0.158280250034295,0.158280250034295,3.0,4092.0,100.0,0.0,0.0,0.0,0.1244517500745133,0.0
chao,p6.3.f.txt,64,3,1,0.0,0.0,0.0,0.0,0.0376469999318942,0.0376469999318942,1.0,1364.0,100.0,0.0,0.0,64,3,2,0.0,0.0,0.0,0.0,0.1289975000545382,0.1289975000545382,3.0,4092.0,100.0,0.0,0.0,0.0,0.091350500122644,0.0
chao,p6.3.g.txt,64,3,1,270.0,270.0,270.0,0.0,0.3626213000388816,0.3626213000388816,4.0,126148.0,100.0,0.0,0.0,64,3,2,270.0,270.0,270.0,0.0,2.673575200024061,2.673575200024061,17.0,532822.0,100.0,0.0,0.0,0.0,2.3109538999851793,0.0
chao,p6.3.h.txt,64,3,1,396.0,396.0,396.0,0.0,1.809193400084041,1.809193400084041,12.0,740426.0,100.0,0.0,0.0,64,3,2,420.0,420.0,408.0,16.97056274847714,8.225146749988198,8.225146749988198,29.5,1737794.0,50.0,2.857142857142857,5.714285714285714,12.0,6.415953349904157,2.857142857142857
chao,p6.3.i.txt,64,3,1,426.0,426.0,426.0,0.0,2.6195267000002787,2.6195267000002787,12.0,842474.0,100.0,0.0,0.0,64,3,2,468.0,468.0,456.0,16.97056274847714,12.636128100042695,12.636128100042695,36.0,2559417.0,50.0,2.564102564102564,5.128205128205128,30.0,10.016601400042417,2.564102564102564
chao,p6.3.j.txt,64,3,1,462.0,462.0,462.0,0.0,0.7312795000616461,0.7312795000616461,2.0,135520.0,100.0,0.0,0.0,64,3,2,462.0,462.0,462.0,0.0,3.730124599940609,3.730124599940609,6.0,406560.0,100.0,0.0,0.0,0.0,2.998845099878963,0.0
chao,p6.3.k.txt,64,3,1,582.0,582.0,582.0,0.0,4.0078237999696285,4.0078237999696285,12.0,1063920.0,100.0,0.0,0.0,64,3,2,582.0,582.0,582.0,0.0,21.0512528999825,21.0512528999825,36.0,3298275.5,100.0,0.0,0.0,0.0,17.043429100012872,0.0
chao,p6.3.l.txt,64,3,1,678.0,678.0,678.0,0.0,5.099663899978623,5.099663899978623,12.0,1308638.0,100.0,0.0,0.0,64,3,2,678.0,678.0,678.0,0.0,26.29572230001213,26.29572230001213,36.0,4029313.0,100.0,0.0,0.0,0.0,21.196058400033507,0.0
chao,p6.3.m.txt,64,3,1,738.0,738.0,738.0,0.0,5.161465200013481,5.161465200013481,12.0,1577264.0,100.0,0.0,0.0,64,3,2,738.0,738.0,738.0,0.0,25.674409049970564,25.674409049970564,36.0,4707245.5,100.0,0.0,0.0,0.0,20.512943849957082,0.0
chao,p6.3.n.txt,64,3,1,834.0,834.0,834.0,0.0,5.284297800040804,5.284297800040804,12.0,1598130.0,100.0,0.0,0.0,64,3,2,858.0,858.0,846.0,16.97056274847714,15.74007955007255,15.74007955007255,36.0,4978240.5,50.0,1.3986013986013983,2.797202797202797,12.0,10.455781750031747,1.3986013986013983
chao,p6.4.a.txt,64,4,1,0.0,0.0,0.0,0.0,0.0536516000283882,0.0536516000283882,1.0,1364.0,100.0,0.0,0.0,64,4,2,0.0,0.0,0.0,0.0,0.1026131999678909,0.1026131999678909,3.0,4092.0,100.0,0.0,0.0,0.0,0.04896159993950269,0.0
chao,p6.4.b.txt,64,4,1,0.0,0.0,0.0,0.0,0.0345053999917581,0.0345053999917581,1.0,1364.0,100.0,0.0,0.0,64,4,2,0.0,0.0,0.0,0.0,0.1028549500624649,0.1028549500624649,3.0,4092.0,100.0,0.0,0.0,0.0,0.0683495500707068,0.0
chao,p6.4.c.txt,64,4,1,0.0,0.0,0.0,0.0,0.0359172000316903,0.0359172000316903,1.0,1364.0,100.0,0.0,0.0,64,4,2,0.0,0.0,0.0,0.0,0.1007313498994335,0.1007313498994335,3.0,4092.0,100.0,0.0,0.0,0.0,0.0648141498677432,0.0
chao,p6.4.d.txt,64,4,1,0.0,0.0,0.0,0.0,0.0383241999661549,0.0383241999661549,1.0,1364.0,100.0,0.0,0.0,64,4,2,0.0,0.0,0.0,0.0,0.1027789499494247,0.1027789499494247,3.0,4092.0,100.0,0.0,0.0,0.0,0.0644547499832698,0.0
chao,p6.4.e.txt,64,4,1,0.0,0.0,0.0,0.0,0.033992400043644,0.033992400043644,1.0,1364.0,100.0,0.0,0.0,64,4,2,0.0,0.0,0.0,0.0,0.1018745501060038,0.1018745501060038,3.0,4092.0,100.0,0.0,0.0,0.0,0.0678821500623598,0.0
