dataset,instance,num_nodes,mean_cpu_time_seconds
chao,p5.4.d.txt,66,0.026756300000670308
chao,p5.4.e.txt,66,0.027157449999322125
chao,p5.4.f.txt,66,0.040735449999374396
chao,p5.4.g.txt,66,0.0595632000004116
chao,p5.4.h.txt,66,0.05858334999993531
chao,p5.4.i.txt,66,0.06011350000062521
chao,p5.4.j.txt,66,0.07126735000019835
chao,p5.4.k.txt,66,0.09116899999935413
chao,p5.4.l.txt,66,0.07854040000074747
chao,p5.4.m.txt,66,0.08308414999919478
chao,p5.4.n.txt,66,0.09291264999956184
chao,p5.4.o.txt,66,0.11423665000074834
chao,p5.4.p.txt,66,0.10401015000024927
chao,p5.4.q.txt,66,0.14313235000008717
chao,p5.4.r.txt,66,0.17727840000043216
chao,p5.4.s.txt,66,0.6289593000001332
chao,p5.4.t.txt,66,0.18987969999943743
chao,p5.4.u.txt,66,0.8381741499997588
chao,p5.4.v.txt,66,1.5544332500003293
chao,p5.4.w.txt,66,0.26742929999909393
chao,p5.4.x.txt,66,0.19068980000065494
chao,p5.4.y.txt,66,1.4920904499995231
chao,p5.4.z.txt,66,1.4328279000001203
chao,p6.2.a.txt,64,0.004119799999898532
chao,p6.2.b.txt,64,0.003995799999756855
chao,p6.2.c.txt,64,0.003851250000479922
chao,p6.2.d.txt,64,0.04366509999999835
chao,p6.2.e.txt,64,0.07401855000080104
chao,p6.2.f.txt,64,0.09595479999916279
chao,p6.2.g.txt,64,0.07806305000030989
chao,p6.2.h.txt,64,0.0844127500004106
chao,p6.2.i.txt,64,0.0847110500008057
chao,p6.2.j.txt,64,0.09919349999927363
chao,p6.2.k.txt,64,0.12065379999967263
chao,p6.2.l.txt,64,0.11928869999974268
chao,p6.2.m.txt,64,0.10836894999920332
chao,p6.2.n.txt,64,0.13221059999978024
chao,p6.3.a.txt,64,0.006068549999326933
chao,p6.3.b.txt,64,0.005433650000668422
chao,p6.3.c.txt,64,0.005674600000020291
chao,p6.3.d.txt,64,0.005755500000304892
chao,p6.3.e.txt,64,0.005705450000277779
chao,p6.3.f.txt,64,0.005730200000471086
chao,p6.3.g.txt,64,0.0649787499996819
chao,p6.3.h.txt,64,0.07918889999928069
chao,p6.3.i.txt,64,0.09687029999895458
chao,p6.3.j.txt,64,0.9838513000004241
chao,p6.3.k.txt,64,0.12026710000009189
chao,p6.3.l.txt,64,0.15486730000066018
chao,p6.3.m.txt,64,0.385963200000333
chao,p6.3.n.txt,64,0.8155986499996288
chao,p6.4.a.txt,64,0.007025500000054308
chao,p6.4.b.txt,64,0.00645760000043083
chao,p6.4.c.txt,64,0.006603100000575068
chao,p6.4.d.txt,64,0.0064637499999662396
chao,p6.4.e.txt,64,0.0063548999996783095
chao,p6.4.f.txt,64,0.006485949999841978
chao,p6.4.g.txt,64,0.006569099999978789
chao,p6.4.h.txt,64,0.00637659999938478
chao,p6.4.i.txt,64,0.006663950000074692
chao,p6.4.j.txt,64,0.07904620000044815
chao,p6.4.k.txt,64,0.10310469999967609
chao,p6.4.l.txt,64,0.12213084999984858
chao,p6.4.m.txt,64,0.12430630000017118
chao,p6.4.n.txt,64,0.20358070000111184
chao,p7.2.a.txt,102,0.01817410000057862
chao,p7.2.b.txt,102,0.02655944999969506
chao,p7.2.c.txt,102,0.032141300000148476
chao,p7.2.d.txt,102,0.04397074999906181
chao,p7.2.e.txt,102,0.06363585000053718
chao,p7.2.f.txt,102,0.09436009999990347
chao,p7.2.g.txt,102,0.10820039999998698
chao,p7.2.h.txt,102,0.1165833000004568
chao,p7.2.i.txt,102,0.1475794500001939
chao,p7.2.j.txt,102,0.16049050000037823
chao,p7.2.k.txt,102,0.17002289999982168
chao,p7.2.l.txt,102,0.20310874999995576
chao,p7.2.m.txt,102,0.22974900000008347
chao,p7.2.n.txt,102,0.23298639999939041
chao,p7.2.o.txt,102,0.2445710499987399
chao,p7.2.p.txt,102,0.27011194999977306
chao,p7.2.q.txt,102,0.27470424999955867
chao,p7.2.r.txt,102,0.3044737999989593
chao,p7.2.s.txt,102,0.3129074500002389
chao,p7.2.t.txt,102,0.30472370000006777
chao,p7.3.a.txt,102,0.0096937500002241
chao,p7.3.b.txt,102,0.03189124999971682
chao,p7.3.c.txt,102,0.04123974999856728
chao,p7.3.d.txt,102,0.05733929999951215
chao,p7.3.e.txt,102,0.055672299999969255
chao,p7.3.f.txt,102,0.07700310000109312
chao,p7.3.g.txt,102,0.11060910000014701
chao,p7.3.h.txt,102,0.1382815999995728
chao,p7.3.i.txt,102,0.17179994999969495
chao,p7.3.j.txt,102,0.17849049999949784
chao,p7.3.k.txt,102,0.19685459999982413
chao,p7.3.l.txt,102,0.19237594999958674
chao,p7.3.m.txt,102,0.22828300000037416
chao,p7.3.n.txt,102,0.2522006000008332
chao,p7.3.o.txt,102,0.2666137999995044
chao,p7.3.p.txt,102,0.2431175500005338
chao,p7.3.q.txt,102,0.27984515000025567
chao,p7.3.r.txt,102,0.2748523500004012
chao,p7.3.s.txt,102,0.3237908500004778
chao,p7.3.t.txt,102,0.2971087500000067
chao,p7.4.a.txt,102,0.01064935000067635
chao,p7.4.b.txt,102,0.02843734999987646
chao,p7.4.c.txt,102,0.035278650000691414
chao,p7.4.d.txt,102,0.043692899999769
chao,p7.4.e.txt,102,0.060398349999559287
chao,p7.4.f.txt,102,0.07675040000049194
chao,p7.4.g.txt,102,0.08925570000064909
chao,p7.4.h.txt,102,0.10521524999967369
chao,p7.4.i.txt,102,0.1267718999997669
chao,p7.4.j.txt,102,0.16071699999974953
chao,p7.4.k.txt,102,0.18081119999988005
chao,p7.4.l.txt,102,0.2258292500000607
chao,p7.4.m.txt,102,0.23216045000026497
chao,p7.4.n.txt,102,0.2622950499990111
chao,p7.4.o.txt,102,0.269069450000643
chao,p7.4.p.txt,102,0.2727646500006813
chao,p7.4.q.txt,102,0.2959805000000415
chao,p7.4.r.txt,102,0.32902519999970536
chao,p7.4.s.txt,102,0.32428764999895066
chao,p7.4.t.txt,102,0.3587919999990845
dang,bier127_gen1_m2.txt,128,0.7131199500008734
dang,bier127_gen1_m3.txt,128,0.8255190500003664
dang,bier127_gen2_m2.txt,128,0.610378700000183
dang,bier127_gen2_m3.txt,128,0.7711873500002184
dang,bier127_gen2_m4.txt,128,0.7550956000004589
dang,bier127_gen3_m2.txt,128,0.6626341000001048
dang,bier127_gen3_m3.txt,128,0.724347299999863
dang,bier127_gen3_m4.txt,128,0.7924254500003372
dang,cmt101c_m3.txt,102,0.3763138999993316
dang,cmt151b_m3.txt,152,0.6921435000003839
dang,cmt151c_m2.txt,152,0.9243095499996343
dang,cmt151c_m3.txt,152,0.9894848499998261
dang,cmt151c_m4.txt,152,1.0444357000005766
dang,cmt200b_m2.txt,201,1.2361239499996373
dang,cmt200b_m3.txt,201,1.3745305500005998
dang,cmt200b_m4.txt,201,1.168880000000172
dang,cmt200c_m2.txt,201,1.9507578000002468
dang,cmt200c_m3.txt,201,1.6954415999998673
dang,cmt200c_m4.txt,201,1.6614713500002836
dang,eil101b_m3.txt,102,0.2995881000006193
dang,eil101c_m2.txt,102,0.3404083499999615
dang,eil101c_m3.txt,102,0.31386395000026823
dang,gil262_gen1_m3.txt,263,1.498303649999798
dang,gil262_gen1_m4.txt,263,1.439899200000582
dang,gil262_gen2_m2.txt,263,2.210311749999164
dang,gil262_gen2_m3.txt,263,1.6696298999995633
dang,gil262_gen3_m2.txt,263,2.868935249999595
dang,gil262_gen3_m4.txt,263,1.662193849999312
dang,gil262a_m2.txt,251,1.0990805999999793
dang,gil262a_m4.txt,251,0.746071149999807
dang,gil262b_m2.txt,251,2.4897510000000693
dang,gil262b_m3.txt,251,2.1645481499999732
dang,gil262b_m4.txt,251,2.071405550000236
dang,gil262c_m2.txt,251,3.6439402500009237
dang,gil262c_m3.txt,251,3.0360398499997245
dang,gil262c_m4.txt,251,2.9209482500000377
dang,gr229_gen1_m4.txt,230,3.228099150000162
dang,gr229_gen2_m3.txt,230,4.85604979999971
dang,gr229_gen2_m4.txt,230,2.593543949999912
dang,gr229_gen3_m3.txt,230,4.199365449999277
dang,gr229_gen3_m4.txt,230,3.0253678999997646
dang,kroA150_gen2_m2.txt,151,0.6433959500000128
dang,kroA150_gen3_m3.txt,151,0.5329831999988528
dang,kroA200_gen1_m4.txt,201,0.8891410500009442
dang,kroB200_gen1_m2.txt,201,1.2584005999997316
dang,kroB200_gen2_m2.txt,201,1.1708146000000852
dang,kroB200_gen2_m4.txt,201,0.9290865499988286
dang,kroB200_gen3_m2.txt,201,1.2102352000001702
dang,kroB200_gen3_m3.txt,201,1.1120600999993258
dang,lin318_gen1_m2.txt,319,4.073422000000392
dang,lin318_gen1_m3.txt,319,3.3422761500005436
dang,lin318_gen2_m2.txt,319,4.103811749999295
dang,lin318_gen2_m3.txt,319,3.1721301500001573
dang,lin318_gen3_m2.txt,319,4.948586799999248
dang,lin318_gen3_m4.txt,319,3.131590700000743
dang,pr136_gen1_m2.txt,137,0.5162721500000771
dang,pr136_gen2_m2.txt,137,0.4552571500007616
dang,pr264_gen1_m4.txt,265,2.175861200000327
dang,pr264_gen2_m2.txt,265,2.44404835000023
dang,pr264_gen2_m3.txt,265,2.4129014000000097
dang,pr264_gen2_m4.txt,265,2.2327910000003612
dang,pr264_gen3_m3.txt,265,3.125916249999136
dang,pr299_gen1_m2.txt,300,3.2810507999993206
dang,pr299_gen1_m3.txt,300,2.1917860499997914
dang,pr299_gen1_m4.txt,300,1.6614589999999225
dang,pr299_gen2_m3.txt,300,2.3657695499996407
dang,pr299_gen2_m4.txt,300,1.645211749999362
dang,pr299_gen3_m2.txt,300,3.321932800000468
dang,pr299_gen3_m3.txt,300,2.499967300001117
dang,pr299_gen3_m4.txt,300,1.812863500000276
dang,rat195_gen2_m2.txt,196,0.8868944499999998
dang,rat195_gen3_m3.txt,196,0.9458831500005545
dang,rd400_gen1_m2.txt,401,9.88950714999919
dang,rd400_gen1_m3.txt,401,9.223174700000527
dang,rd400_gen1_m4.txt,401,8.581272100000206
dang,rd400_gen2_m2.txt,401,9.766198399999666
dang,rd400_gen2_m3.txt,401,8.958097899999302
dang,rd400_gen2_m4.txt,401,7.689114849999896
dang,rd400_gen3_m2.txt,401,10.573644949999107
dang,rd400_gen3_m3.txt,401,10.337759949999963
dang,rd400_gen3_m4.txt,401,9.047810300000492
dang,ts225_gen2_m2.txt,226,1.3242079999990892
vansteenwegen,bier127_gen1_m2.txt,128,0.7140170000002399
vansteenwegen,bier127_gen1_m3.txt,128,0.8271629000000758
vansteenwegen,bier127_gen2_m2.txt,128,0.6192054499997539
vansteenwegen,bier127_gen2_m3.txt,128,0.7440407000003688
vansteenwegen,bier127_gen2_m4.txt,128,0.7101947999999538
vansteenwegen,bier127_gen3_m2.txt,128,0.6462972500003161
vansteenwegen,bier127_gen3_m3.txt,128,0.6976559499998984
vansteenwegen,bier127_gen3_m4.txt,128,0.7637497999985499
vansteenwegen,cmt101c_m3.txt,102,0.34820790000048873
vansteenwegen,cmt151b_m3.txt,152,0.7019250499997725
vansteenwegen,cmt151c_m2.txt,152,0.9905313999997816
vansteenwegen,cmt151c_m3.txt,152,0.9397061499994379
vansteenwegen,cmt151c_m4.txt,152,0.9707595499994568
vansteenwegen,cmt200b_m2.txt,201,1.2433102499990127
vansteenwegen,cmt200b_m3.txt,201,1.3005051000000094
vansteenwegen,cmt200b_m4.txt,201,1.1671375500000067
vansteenwegen,cmt200c_m2.txt,201,1.7101128000003882
vansteenwegen,cmt200c_m3.txt,201,1.6489684500002113
vansteenwegen,cmt200c_m4.txt,201,1.7212533499996425
vansteenwegen,eil101b_m3.txt,102,0.29488464999940334
vansteenwegen,eil101c_m2.txt,102,0.3185383999998521
vansteenwegen,eil101c_m3.txt,102,0.34024349999981496
vansteenwegen,gil262_gen1_m3.txt,263,1.3948049999999057
vansteenwegen,gil262_gen1_m4.txt,263,1.3837136499996632
vansteenwegen,gil262_gen2_m2.txt,263,2.277954050000517
vansteenwegen,gil262_gen2_m3.txt,263,1.6263323499997568
vansteenwegen,gil262_gen3_m2.txt,263,2.647277750000285
vansteenwegen,gil262_gen3_m4.txt,263,1.4356107499988866
vansteenwegen,gil262a_m2.txt,251,1.0201164000000063
vansteenwegen,gil262a_m4.txt,251,0.8169067500002711
