dataset,instance,score,gap_to_reference_best_percent
dang,gil262_gen2_m2.txt,6264.0,5.520361990950226
dang,gil262_gen2_m2.txt,6630.0,0.0
dang,gil262_gen2_m3.txt,5057.0,0.0
dang,gil262_gen2_m3.txt,4767.0,5.734625271900336
dang,gil262_gen3_m2.txt,5812.0,4.3449637919684
dang,gil262_gen3_m2.txt,6076.0,0.0
dang,gil262_gen3_m4.txt,2119.0,3.8129822968679075
dang,gil262_gen3_m4.txt,2203.0,0.0
dang,gil262a_m2.txt,3735.0,0.0
dang,gil262a_m2.txt,3526.0,5.595716198125836
dang,gil262a_m4.txt,2848.0,0.0
dang,gil262a_m4.txt,2757.0,3.1952247191011236
dang,gil262b_m2.txt,6800.0,8.405172413793103
dang,gil262b_m2.txt,7424.0,0.0
dang,gil262b_m3.txt,6316.0,0.0
dang,gil262b_m3.txt,5960.0,5.636478784040532
dang,gil262b_m4.txt,5263.0,10.172384365932754
dang,gil262b_m4.txt,5859.0,0.0
dang,gil262c_m2.txt,10002.0,0.0
dang,gil262c_m2.txt,9515.0,4.869026194761047
dang,gil262c_m3.txt,8847.0,0.0
dang,gil262c_m3.txt,8431.0,4.702158923929015
dang,gil262c_m4.txt,8227.0,0.0
dang,gil262c_m4.txt,8005.0,2.6984319922207365
dang,gr229_gen1_m4.txt,216.0,0.4608294930875576
dang,gr229_gen1_m4.txt,217.0,0.0
dang,gr229_gen2_m3.txt,11120.0,0.0
dang,gr229_gen2_m3.txt,11120.0,0.0
dang,gr229_gen2_m4.txt,11083.0,0.0
dang,gr229_gen2_m4.txt,11057.0,0.23459352160967248
dang,gr229_gen3_m3.txt,7355.0,0.0
dang,gr229_gen3_m3.txt,7355.0,0.0
dang,gr229_gen3_m4.txt,7355.0,0.0
dang,gr229_gen3_m4.txt,7355.0,0.0
dang,kroA150_gen2_m2.txt,4072.0,4.368248003757633
dang,kroA150_gen2_m2.txt,4258.0,0.0
dang,kroA150_gen3_m3.txt,2139.0,0.0
dang,kroA150_gen3_m3.txt,1864.0,12.856474988312295
dang,kroA200_gen1_m4.txt,72.0,4.0
dang,kroA200_gen1_m4.txt,75.0,0.0
dang,kroB200_gen1_m2.txt,95.0,5.0
dang,kroB200_gen1_m2.txt,100.0,0.0
dang,kroB200_gen2_m2.txt,5427.0,0.0
dang,kroB200_gen2_m2.txt,4944.0,8.899944720840242
dang,kroB200_gen2_m4.txt,3975.0,3.566229985443959
dang,kroB200_gen2_m4.txt,4122.0,0.0
dang,kroB200_gen3_m2.txt,3174.0,0.0
dang,kroB200_gen3_m2.txt,2845.0,10.365469439193447
dang,kroB200_gen3_m3.txt,2364.0,0.0
dang,kroB200_gen3_m3.txt,2317.0,1.988155668358714
dang,lin318_gen1_m2.txt,155.0,0.0
dang,lin318_gen1_m2.txt,144.0,7.096774193548387
dang,lin318_gen1_m3.txt,132.0,0.0
dang,lin318_gen1_m3.txt,121.0,8.333333333333332
dang,lin318_gen2_m2.txt,8059.0,0.0
dang,lin318_gen2_m2.txt,7785.0,3.3999255490755678
dang,lin318_gen2_m3.txt,6531.0,0.0
dang,lin318_gen2_m3.txt,6091.0,6.737099984688409
dang,lin318_gen3_m2.txt,6322.0,0.5349276274386406
dang,lin318_gen3_m2.txt,6356.0,0.0
dang,lin318_gen3_m4.txt,3080.0,9.571344685848503
dang,lin318_gen3_m4.txt,3406.0,0.0
dang,pr136_gen1_m2.txt,59.0,0.0
