dataset,instance,run_index,run_seed,num_nodes,team_size,max_route_distance,total_score,reference_best_score,gap_to_reference_best_percent,success_reference_hit,cpu_time_seconds,iterations,iterations_to_convergence,last_improvement_iteration,stagnation_iterations,accepted_worse_moves,restarts_performed,num_lp_solves,num_labels_generated,status
chao,p5.2.t.txt,1,79008,66,2,50.0,1390.0,1390.0,0.0,1,0.09499909999976808,20,6,6,14,14,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.u.txt,0,80007,66,2,52.5,1440.0,1440.0,0.0,1,0.11396280000008119,20,2,2,18,13,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.u.txt,1,80008,66,2,52.5,1395.0,1440.0,3.125,0,0.11309280000023136,20,18,18,2,12,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.v.txt,0,81007,66,2,55.0,1475.0,1485.0,0.6734006734006733,0,0.10837259999971138,20,7,7,13,13,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.v.txt,1,81008,66,2,55.0,1485.0,1485.0,0.0,1,0.19222069999887026,20,10,10,10,12,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.w.txt,0,82007,66,2,57.5,1525.0,1525.0,0.0,1,0.11807279999993625,20,7,7,13,12,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.w.txt,1,82008,66,2,57.5,1520.0,1525.0,0.32786885245901637,0,0.27489169999898877,20,14,14,6,12,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.x.txt,0,83007,66,2,60.0,1570.0,1570.0,0.0,1,0.2482892999996693,20,18,18,2,11,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.x.txt,1,83008,66,2,60.0,1565.0,1570.0,0.3184713375796179,0,0.2540982000009535,20,3,3,17,12,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.y.txt,0,84007,66,2,62.5,1620.0,1620.0,0.0,1,0.10863229999995383,20,15,15,5,11,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.y.txt,1,84008,66,2,62.5,1610.0,1620.0,0.6172839506172839,0,0.1204957000009017,20,16,16,4,11,1,N/A (ILS),N/A (ILS),ok
chao,p5.2.z.txt,0,85007,66,2,65.0,1665.0,1665.0,0.0,1,0.22469599999931233,20,0,0,20,12,2,N/A (ILS),N/A (ILS),ok
chao,p5.2.z.txt,1,85008,66,2,65.0,1650.0,1665.0,0.9009009009009009,0,0.12770519999867247,20,5,5,15,10,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.a.txt,0,86007,66,3,1.7,0,0.0,0.0,1,0.005476700000144774,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.a.txt,1,86008,66,3,1.7,0,0.0,0.0,1,0.005111399999805144,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.b.txt,0,87007,66,3,3.3,15.0,15.0,0.0,1,0.0179958999997325,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.b.txt,1,87008,66,3,3.3,15.0,15.0,0.0,1,0.01827709999997751,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.c.txt,0,88007,66,3,5.0,20.0,20.0,0.0,1,0.021466399999553687,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.c.txt,1,88008,66,3,5.0,20.0,20.0,0.0,1,0.021459999999933643,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.d.txt,0,89007,66,3,6.7,60.0,60.0,0.0,1,0.02469290000044566,20,0,0,20,12,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.d.txt,1,89008,66,3,6.7,60.0,60.0,0.0,1,0.024877599998944788,20,0,0,20,12,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.e.txt,0,90007,66,3,8.3,95.0,95.0,0.0,1,0.030657900000733207,20,3,3,17,18,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.e.txt,1,90008,66,3,8.3,95.0,95.0,0.0,1,0.031047999998918385,20,4,4,16,18,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.f.txt,0,91007,66,3,10.0,110.0,110.0,0.0,1,0.039150799999333685,20,0,0,20,18,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.f.txt,1,91008,66,3,10.0,110.0,110.0,0.0,1,0.039252399999895715,20,0,0,20,16,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.g.txt,0,92007,66,3,11.7,185.0,185.0,0.0,1,0.04783060000045225,20,0,0,20,19,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.g.txt,1,92008,66,3,11.7,185.0,185.0,0.0,1,0.04176089999964461,20,5,5,15,19,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.h.txt,0,93007,66,3,13.3,260.0,260.0,0.0,1,0.05675809999956982,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.h.txt,1,93008,66,3,13.3,260.0,260.0,0.0,1,0.047665000000051805,20,5,5,15,17,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.i.txt,0,94007,66,3,15.0,285.0,335.0,14.925373134328357,0,0.05105309999999008,20,1,1,19,15,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.i.txt,1,94008,66,3,15.0,335.0,335.0,0.0,1,0.06671009999990929,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.j.txt,0,95007,66,3,16.7,470.0,470.0,0.0,1,0.0642227999996976,20,1,1,19,17,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.j.txt,1,95008,66,3,16.7,430.0,470.0,8.51063829787234,0,0.0585371999986819,20,9,9,11,17,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.k.txt,0,96007,66,3,18.3,470.0,470.0,0.0,1,0.08053359999939858,20,0,0,20,18,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.k.txt,1,96008,66,3,18.3,470.0,470.0,0.0,1,0.06965499999932945,20,1,1,19,18,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.l.txt,0,97007,66,3,20.0,575.0,585.0,1.7094017094017095,0,0.09390590000111843,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.l.txt,1,97008,66,3,20.0,585.0,585.0,0.0,1,0.07954889999928128,20,2,2,18,18,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.m.txt,0,98007,66,3,21.7,645.0,650.0,0.7692307692307693,0,0.0774292999994941,20,2,2,18,14,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.m.txt,1,98008,66,3,21.7,650.0,650.0,0.0,1,0.11896700000033889,20,9,9,11,15,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.n.txt,0,99007,66,3,23.3,695.0,745.0,6.7114093959731544,0,0.19378910000159522,20,16,16,4,13,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.n.txt,1,99008,66,3,23.3,745.0,745.0,0.0,1,0.08651429999918037,20,10,10,10,18,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.o.txt,0,100007,66,3,25.0,835.0,835.0,0.0,1,0.12991469999906258,20,6,6,14,17,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.o.txt,1,100008,66,3,25.0,800.0,835.0,4.191616766467066,0,1.2712098000010883,20,7,7,13,17,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.p.txt,0,101007,66,3,26.7,990.0,990.0,0.0,1,0.1043294999999489,20,5,5,15,16,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.p.txt,1,101008,66,3,26.7,990.0,990.0,0.0,1,0.10263510000004317,20,14,14,6,15,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.q.txt,0,102007,66,3,28.3,1040.0,1040.0,0.0,1,1.7155588999994507,20,20,20,0,17,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.q.txt,1,102008,66,3,28.3,1025.0,1040.0,1.4423076923076923,0,0.13827499999933934,20,0,0,20,19,2,N/A (ILS),N/A (ILS),ok
chao,p5.3.r.txt,0,103007,66,3,30.0,1090.0,1110.0,1.8018018018018018,0,0.11397030000080122,20,1,1,19,16,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.r.txt,1,103008,66,3,30.0,1110.0,1110.0,0.0,1,0.11107629999969504,20,4,4,16,12,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.s.txt,0,104007,66,3,31.7,1165.0,1165.0,0.0,1,1.0400497000009636,20,18,18,2,11,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.s.txt,1,104008,66,3,31.7,1155.0,1165.0,0.8583690987124464,0,0.10249619999922288,20,3,3,17,14,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.t.txt,0,105007,66,3,33.3,1235.0,1255.0,1.593625498007968,0,2.060352699998475,20,12,12,8,16,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.t.txt,1,105008,66,3,33.3,1255.0,1255.0,0.0,1,1.5093878999996377,20,10,10,10,14,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.u.txt,0,106007,66,3,35.0,1345.0,1345.0,0.0,1,0.2310096999990492,20,15,15,5,10,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.u.txt,1,106008,66,3,35.0,1335.0,1345.0,0.7434944237918215,0,0.114470499998788,20,10,10,10,15,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.v.txt,0,107007,66,3,36.7,1385.0,1405.0,1.4234875444839856,0,0.133481999999276,20,8,8,12,11,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.v.txt,1,107008,66,3,36.7,1405.0,1405.0,0.0,1,0.44546640000044135,20,6,6,14,15,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.w.txt,0,108007,66,3,38.3,1415.0,1460.0,3.0821917808219177,0,1.0498822999998083,20,15,15,5,13,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.w.txt,1,108008,66,3,38.3,1460.0,1460.0,0.0,1,0.34749360000023444,20,7,7,13,12,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.x.txt,0,109007,66,3,40.0,1505.0,1520.0,0.9868421052631579,0,2.162018299999545,20,2,2,18,14,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.x.txt,1,109008,66,3,40.0,1520.0,1520.0,0.0,1,2.25121819999913,20,3,3,17,16,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.y.txt,0,110007,66,3,41.7,1570.0,1570.0,0.0,1,2.2527738000007957,20,15,15,5,15,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.y.txt,1,110008,66,3,41.7,1530.0,1570.0,2.547770700636943,0,2.328100099999574,20,14,14,6,14,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.z.txt,0,111007,66,3,43.3,1615.0,1615.0,0.0,1,0.23134659999959695,20,15,15,5,12,1,N/A (ILS),N/A (ILS),ok
chao,p5.3.z.txt,1,111008,66,3,43.3,1585.0,1615.0,1.8575851393188854,0,0.9126710000000458,20,0,0,20,11,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.a.txt,0,112007,66,4,1.2,0,0.0,0.0,1,0.0075956000000587665,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.a.txt,1,112008,66,4,1.2,0,0.0,0.0,1,0.00673320000169042,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.b.txt,0,113007,66,4,2.5,0,0.0,0.0,1,0.007181799999671057,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.b.txt,1,113008,66,4,2.5,0,0.0,0.0,1,0.006652600000961684,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.c.txt,0,114007,66,4,3.8,20.0,20.0,0.0,1,0.027643100000204868,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.c.txt,1,114008,66,4,3.8,20.0,20.0,0.0,1,0.027641399999993155,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.d.txt,0,115007,66,4,5.0,20.0,20.0,0.0,1,0.02679600000010396,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.d.txt,1,115008,66,4,5.0,20.0,20.0,0.0,1,0.026716600001236657,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.e.txt,0,116007,66,4,6.2,20.0,20.0,0.0,1,0.02729910000016389,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.e.txt,1,116008,66,4,6.2,20.0,20.0,0.0,1,0.02701579999848036,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.f.txt,0,117007,66,4,7.5,80.0,80.0,0.0,1,0.041320899999846006,20,0,0,20,11,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.f.txt,1,117008,66,4,7.5,80.0,80.0,0.0,1,0.040149999998902786,20,0,0,20,13,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.g.txt,0,118007,66,4,8.8,140.0,140.0,0.0,1,0.0568650000004709,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.g.txt,1,118008,66,4,8.8,140.0,140.0,0.0,1,0.062261400000352296,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.h.txt,0,119007,66,4,10.0,140.0,140.0,0.0,1,0.06351490000088234,20,0,0,20,15,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.h.txt,1,119008,66,4,10.0,140.0,140.0,0.0,1,0.05365179999898828,20,0,0,20,17,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.i.txt,0,120007,66,4,11.2,240.0,240.0,0.0,1,0.06464410000080534,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.i.txt,1,120008,66,4,11.2,240.0,240.0,0.0,1,0.05558290000044508,20,2,2,18,19,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.j.txt,0,121007,66,4,12.5,340.0,340.0,0.0,1,0.07060450000062701,20,17,17,3,19,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.j.txt,1,121008,66,4,12.5,340.0,340.0,0.0,1,0.07193019999976968,20,20,20,0,16,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.k.txt,0,122007,66,4,13.8,340.0,340.0,0.0,1,0.09184969999841996,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.k.txt,1,122008,66,4,13.8,340.0,340.0,0.0,1,0.09048830000028829,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.l.txt,0,123007,66,4,15.0,430.0,430.0,0.0,1,0.08976430000075197,20,15,15,5,16,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.l.txt,1,123008,66,4,15.0,395.0,430.0,8.13953488372093,0,0.06731650000074296,20,8,8,12,16,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.m.txt,0,124007,66,4,16.2,555.0,555.0,0.0,1,0.0835122999997111,20,20,20,0,16,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.m.txt,1,124008,66,4,16.2,490.0,555.0,11.711711711711711,0,0.08265599999867845,20,20,20,0,18,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.n.txt,0,125007,66,4,17.5,620.0,620.0,0.0,1,0.09168619999945804,20,5,5,15,17,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.n.txt,1,125008,66,4,17.5,620.0,620.0,0.0,1,0.09413909999966563,20,1,1,19,19,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.o.txt,0,126007,66,4,18.8,670.0,670.0,0.0,1,0.12017730000115989,20,0,0,20,15,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.o.txt,1,126008,66,4,18.8,670.0,670.0,0.0,1,0.10829600000033679,20,3,3,17,13,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.p.txt,0,127007,66,4,20.0,760.0,760.0,0.0,1,0.10625360000085493,20,3,3,17,18,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.p.txt,1,127008,66,4,20.0,760.0,760.0,0.0,1,0.1017666999996436,20,3,3,17,17,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.q.txt,0,128007,66,4,21.2,805.0,845.0,4.733727810650888,0,0.17371819999971194,20,13,13,7,15,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.q.txt,1,128008,66,4,21.2,845.0,845.0,0.0,1,0.1125465000004624,20,6,6,14,16,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.r.txt,0,129007,66,4,22.5,880.0,905.0,2.7624309392265194,0,0.1593300000004092,20,0,0,20,16,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.r.txt,1,129008,66,4,22.5,905.0,905.0,0.0,1,0.19522680000045511,20,18,18,2,16,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.s.txt,0,130007,66,4,23.8,1000.0,1000.0,0.0,1,0.13430450000123528,20,16,16,4,18,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.s.txt,1,130008,66,4,23.8,980.0,1000.0,2.0,0,1.1236140999990312,20,19,19,1,12,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.t.txt,0,131007,66,4,25.0,1095.0,1095.0,0.0,1,0.14164530000016384,20,3,3,17,16,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.t.txt,1,131008,66,4,25.0,1070.0,1095.0,2.28310502283105,0,0.23811409999871103,20,5,5,15,16,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.u.txt,0,132007,66,4,26.2,1195.0,1200.0,0.4166666666666667,0,1.2078545000003942,20,20,20,0,15,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.u.txt,1,132008,66,4,26.2,1200.0,1200.0,0.0,1,0.46849379999912344,20,20,20,0,15,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.v.txt,0,133007,66,4,27.5,1270.0,1285.0,1.1673151750972763,0,1.2504222999996273,20,19,19,1,13,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.v.txt,1,133008,66,4,27.5,1285.0,1285.0,0.0,1,1.8584442000010313,20,18,18,2,12,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.w.txt,0,134007,66,4,28.8,1365.0,1365.0,0.0,1,0.35616159999881347,20,2,2,18,16,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.w.txt,1,134008,66,4,28.8,1345.0,1365.0,1.465201465201465,0,0.17869699999937438,20,4,4,16,17,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.x.txt,0,135007,66,4,30.0,1370.0,1400.0,2.142857142857143,0,0.18942170000082115,20,2,2,18,13,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.x.txt,1,135008,66,4,30.0,1400.0,1400.0,0.0,1,0.19195790000048873,20,4,4,16,16,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.y.txt,0,136007,66,4,31.2,1485.0,1500.0,1.0,0,2.497849399998813,20,0,0,20,14,2,N/A (ILS),N/A (ILS),ok
chao,p5.4.y.txt,1,136008,66,4,31.2,1500.0,1500.0,0.0,1,0.48633150000023306,20,19,19,1,11,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.z.txt,0,137007,66,4,32.5,1510.0,1560.0,3.205128205128205,0,2.3132416999997076,20,7,7,13,12,1,N/A (ILS),N/A (ILS),ok
chao,p5.4.z.txt,1,137008,66,4,32.5,1560.0,1560.0,0.0,1,0.5524141000005329,20,6,6,14,11,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.a.txt,0,138007,64,2,7.5,0,0.0,0.0,1,0.004210500001136097,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.2.a.txt,1,138008,64,2,7.5,0,0.0,0.0,1,0.004029099998660968,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.2.b.txt,0,139007,64,2,10.0,0,0.0,0.0,1,0.004031399999803398,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.2.b.txt,1,139008,64,2,10.0,0,0.0,0.0,1,0.003960199999710312,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.2.c.txt,0,140007,64,2,12.5,0,0.0,0.0,1,0.003817700000581681,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.2.c.txt,1,140008,64,2,12.5,0,0.0,0.0,1,0.0038848000003781635,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.2.d.txt,0,141007,64,2,15.0,192.0,192.0,0.0,1,0.04450709999946412,20,2,2,18,19,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.d.txt,1,141008,64,2,15.0,192.0,192.0,0.0,1,0.04282310000053258,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.2.e.txt,0,142007,64,2,17.5,360.0,360.0,0.0,1,0.06883750000088185,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.2.e.txt,1,142008,64,2,17.5,360.0,360.0,0.0,1,0.07919960000072024,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.2.f.txt,0,143007,64,2,20.0,588.0,588.0,0.0,1,0.09412559999873338,20,17,17,3,16,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.f.txt,1,143008,64,2,20.0,540.0,588.0,8.16326530612245,0,0.0977839999995922,20,16,16,4,16,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.g.txt,0,144007,64,2,22.5,624.0,630.0,0.9523809523809524,0,0.08556420000059006,20,5,5,15,16,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.g.txt,1,144008,64,2,22.5,630.0,630.0,0.0,1,0.07056190000002971,20,9,9,11,15,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.h.txt,0,145007,64,2,25.0,774.0,774.0,0.0,1,0.08543989999998303,20,18,18,2,13,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.h.txt,1,145008,64,2,25.0,738.0,774.0,4.651162790697675,0,0.08338560000083817,20,18,18,2,12,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.i.txt,0,146007,64,2,27.5,882.0,888.0,0.6756756756756757,0,0.08007309999993595,20,16,16,4,14,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.i.txt,1,146008,64,2,27.5,888.0,888.0,0.0,1,0.08934900000167545,20,5,5,15,15,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.j.txt,0,147007,64,2,30.0,924.0,936.0,1.282051282051282,0,0.0901888999997027,20,18,18,2,12,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.j.txt,1,147008,64,2,30.0,936.0,936.0,0.0,1,0.10819809999884455,20,16,16,4,15,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.k.txt,0,148007,64,2,32.5,1032.0,1032.0,0.0,1,0.1162211999999272,20,14,14,6,14,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.k.txt,1,148008,64,2,32.5,1032.0,1032.0,0.0,1,0.12508639999941806,20,5,5,15,13,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.l.txt,0,149007,64,2,35.0,1110.0,1110.0,0.0,1,0.1166376000001037,20,14,14,6,12,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.l.txt,1,149008,64,2,35.0,1110.0,1110.0,0.0,1,0.12193979999938165,20,12,12,8,12,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.m.txt,0,150007,64,2,37.5,1152.0,1188.0,3.0303030303030303,0,0.11819929999910528,20,19,19,1,12,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.m.txt,1,150008,64,2,37.5,1188.0,1188.0,0.0,1,0.09853859999930137,20,13,13,7,12,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.n.txt,0,151007,64,2,40.0,1242.0,1248.0,0.4807692307692308,0,0.15069150000090303,20,20,20,0,9,1,N/A (ILS),N/A (ILS),ok
chao,p6.2.n.txt,1,151008,64,2,40.0,1248.0,1248.0,0.0,1,0.11372969999865745,20,10,10,10,9,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.a.txt,0,152007,64,3,5.0,0,0.0,0.0,1,0.006169999998746789,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.3.a.txt,1,152008,64,3,5.0,0,0.0,0.0,1,0.005967099999907077,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.3.b.txt,0,153007,64,3,6.7,0,0.0,0.0,1,0.005521400000361609,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.3.b.txt,1,153008,64,3,6.7,0,0.0,0.0,1,0.0053459000009752344,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.3.c.txt,0,154007,64,3,8.3,0,0.0,0.0,1,0.005581400000664871,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.3.c.txt,1,154008,64,3,8.3,0,0.0,0.0,1,0.005767799999375711,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.3.d.txt,0,155007,64,3,10.0,0,0.0,0.0,1,0.005809800000861287,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.3.d.txt,1,155008,64,3,10.0,0,0.0,0.0,1,0.005701199999748496,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.3.e.txt,0,156007,64,3,11.7,0,0.0,0.0,1,0.005772399999841582,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.3.e.txt,1,156008,64,3,11.7,0,0.0,0.0,1,0.005638500000713975,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.3.f.txt,0,157007,64,3,13.3,0,0.0,0.0,1,0.005706500000087544,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.3.f.txt,1,157008,64,3,13.3,0,0.0,0.0,1,0.005753900000854628,20,0,0,20,20,2,N/A (ILS),N/A (ILS),ok
chao,p6.3.g.txt,0,158007,64,3,15.0,276.0,276.0,0.0,1,0.06369509999967704,20,2,2,18,18,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.g.txt,1,158008,64,3,15.0,276.0,276.0,0.0,1,0.06626239999968675,20,0,0,20,19,2,N/A (ILS),N/A (ILS),ok
chao,p6.3.h.txt,0,159007,64,3,16.7,438.0,444.0,1.3513513513513513,0,0.08284029999958875,20,11,11,9,17,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.h.txt,1,159008,64,3,16.7,444.0,444.0,0.0,1,0.07553749999897263,20,9,9,11,16,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.i.txt,0,160007,64,3,18.3,606.0,612.0,0.9803921568627451,0,0.1048157999994146,20,20,20,0,20,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.i.txt,1,160008,64,3,18.3,612.0,612.0,0.0,1,0.08892479999849456,20,4,4,16,18,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.j.txt,0,161007,64,3,20.0,828.0,828.0,0.0,1,0.10374299999966752,20,11,11,9,16,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.j.txt,1,161008,64,3,20.0,768.0,828.0,7.246376811594203,0,1.8639596000011807,20,10,10,10,17,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.k.txt,0,162007,64,3,21.7,888.0,888.0,0.0,1,0.13025019999986398,20,5,5,15,15,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.k.txt,1,162008,64,3,21.7,888.0,888.0,0.0,1,0.11028400000031979,20,11,11,9,13,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.l.txt,0,163007,64,3,23.3,990.0,990.0,0.0,1,0.11181089999990945,20,14,14,6,12,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.l.txt,1,163008,64,3,23.3,990.0,990.0,0.0,1,0.1979237000014109,20,5,5,15,15,1,N/A (ILS),N/A (ILS),ok
chao,p6.3.m.txt,0,164007,64,3,25.0,1068.0,1068.0,0.0,1,0.22238670000115235,20,16,16,4,11,1,N/A (ILS),N/A (ILS),ok
