dataset,instance,run_index,run_seed,num_nodes,team_size,max_route_distance,total_score,reference_best_score,gap_to_reference_best_percent,success_reference_hit,cpu_time_seconds,iterations,iterations_to_convergence,last_improvement_iteration,stagnation_iterations,accepted_worse_moves,restarts_performed,num_lp_solves,num_labels_generated,status
chao,p4.2.k.txt,1,10008,100,2,75.0,925.0,951.0,2.7339642481598316,0,0.4134719999274239,20,4,4,16,3,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.l.txt,0,11007,100,2,80.0,1009.0,1009.0,0.0,1,0.3946033000247553,20,4,4,16,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.l.txt,1,11008,100,2,80.0,996.0,1009.0,1.288404360753221,0,0.47977189999073744,20,20,20,0,3,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.m.txt,0,12007,100,2,85.0,1073.0,1083.0,0.9233610341643583,0,0.4123933999799192,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.m.txt,1,12008,100,2,85.0,1083.0,1083.0,0.0,1,0.427343099960126,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.n.txt,0,13007,100,2,90.0,1066.0,1103.0,3.3544877606527654,0,0.4088056000182405,20,18,18,2,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.n.txt,1,13008,100,2,90.0,1103.0,1103.0,0.0,1,0.40539650002028793,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.o.txt,0,14007,100,2,95.0,1135.0,1149.0,1.2184508268059182,0,0.4810155000304803,20,12,12,8,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.o.txt,1,14008,100,2,95.0,1149.0,1149.0,0.0,1,0.5034522999776527,20,19,19,1,4,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.p.txt,0,15007,100,2,100.0,1170.0,1178.0,0.6791171477079796,0,0.4424441000446677,20,14,14,6,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.p.txt,1,15008,100,2,100.0,1178.0,1178.0,0.0,1,0.44637879997026175,20,19,19,1,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.q.txt,0,16007,100,2,105.0,1206.0,1206.0,0.0,1,0.4397547000553459,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.q.txt,1,16008,100,2,105.0,1192.0,1206.0,1.1608623548922055,0,0.43833430006634444,20,8,8,12,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.r.txt,0,17007,100,2,110.0,1195.0,1205.0,0.8298755186721992,0,0.5570487999357283,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.r.txt,1,17008,100,2,110.0,1205.0,1205.0,0.0,1,0.470024700043723,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.s.txt,0,18007,100,2,115.0,1276.0,1276.0,0.0,1,0.6030084000667557,20,11,11,9,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.s.txt,1,18008,100,2,115.0,1248.0,1276.0,2.19435736677116,0,0.47897340008057654,20,7,7,13,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.t.txt,0,19007,100,2,120.0,1284.0,1295.0,0.8494208494208495,0,0.49642819992732257,20,11,11,9,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.2.t.txt,1,19008,100,2,120.0,1295.0,1295.0,0.0,1,0.5132883000187576,20,13,13,7,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.a.txt,0,20007,100,3,16.7,0,0.0,0.0,1,0.011680099996738136,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.a.txt,1,20008,100,3,16.7,0,0.0,0.0,1,0.011890699970535934,20,0,0,20,3,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.b.txt,0,21007,100,3,20.0,38.0,38.0,0.0,1,0.026934399968013167,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.b.txt,1,21008,100,3,20.0,38.0,38.0,0.0,1,0.031265500001609325,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.c.txt,0,22007,100,3,23.3,193.0,193.0,0.0,1,0.08459480002056807,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.c.txt,1,22008,100,3,23.3,187.0,193.0,3.1088082901554404,0,0.07934900000691414,20,7,7,13,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.d.txt,0,23007,100,3,26.7,335.0,335.0,0.0,1,0.1417938000522554,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.d.txt,1,23008,100,3,26.7,322.0,335.0,3.880597014925373,0,0.11459989997092634,20,15,15,5,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.e.txt,0,24007,100,3,30.0,460.0,460.0,0.0,1,0.18684889993164688,20,2,2,18,3,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.e.txt,1,24008,100,3,30.0,460.0,460.0,0.0,1,0.17330610007047653,20,12,12,8,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.f.txt,0,25007,100,3,33.3,515.0,559.0,7.8711985688729875,0,0.19645799999125302,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.f.txt,1,25008,100,3,33.3,559.0,559.0,0.0,1,0.24682399991434067,20,19,19,1,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.g.txt,0,26007,100,3,36.7,582.0,622.0,6.430868167202572,0,0.22746449999976903,20,9,9,11,3,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.g.txt,1,26008,100,3,36.7,622.0,622.0,0.0,1,0.2296517000067979,20,18,18,2,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.h.txt,0,27007,100,3,40.0,653.0,673.0,2.9717682020802374,0,0.2652694999706,20,13,13,7,3,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.h.txt,1,27008,100,3,40.0,673.0,673.0,0.0,1,0.2789482999360189,20,19,19,1,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.i.txt,0,28007,100,3,43.3,774.0,774.0,0.0,1,0.2978557999012992,20,8,8,12,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.i.txt,1,28008,100,3,43.3,765.0,774.0,1.1627906976744187,0,0.3100795999635011,20,6,6,14,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.j.txt,0,29007,100,3,46.7,833.0,833.0,0.0,1,0.3750346000306308,20,4,4,16,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.j.txt,1,29008,100,3,46.7,806.0,833.0,3.241296518607443,0,0.33573679998517036,20,7,7,13,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.k.txt,0,30007,100,3,50.0,878.0,878.0,0.0,1,0.377822200069204,20,13,13,7,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.k.txt,1,30008,100,3,50.0,833.0,878.0,5.125284738041002,0,0.40692880004644394,20,2,2,18,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.l.txt,0,31007,100,3,53.3,916.0,916.0,0.0,1,0.3560180999338627,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.l.txt,1,31008,100,3,53.3,868.0,916.0,5.240174672489083,0,0.37197109998669475,20,16,16,4,3,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.m.txt,0,32007,100,3,56.7,962.0,962.0,0.0,1,0.3854028000496328,20,11,11,9,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.m.txt,1,32008,100,3,56.7,921.0,962.0,4.261954261954262,0,0.39270520000718534,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.n.txt,0,33007,100,3,60.0,1023.0,1056.0,3.125,0,0.4437208999879658,20,18,18,2,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.n.txt,1,33008,100,3,60.0,1056.0,1056.0,0.0,1,0.3930055000819266,20,14,14,6,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.o.txt,0,34007,100,3,63.3,1063.0,1076.0,1.20817843866171,0,0.3739399000769481,20,18,18,2,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.o.txt,1,34008,100,3,63.3,1076.0,1076.0,0.0,1,0.43823089997749776,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.p.txt,0,35007,100,3,66.7,1155.0,1155.0,0.0,1,0.4041989999823272,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.p.txt,1,35008,100,3,66.7,1124.0,1155.0,2.683982683982684,0,0.4479229999706149,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.q.txt,0,36007,100,3,70.0,1159.0,1169.0,0.8554319931565441,0,0.4124739000108093,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.q.txt,1,36008,100,3,70.0,1169.0,1169.0,0.0,1,0.4713726999470964,20,18,18,2,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.r.txt,0,37007,100,3,73.3,1155.0,1175.0,1.702127659574468,0,0.43481300002895296,20,14,14,6,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.r.txt,1,37008,100,3,73.3,1175.0,1175.0,0.0,1,0.43271319998893887,20,10,10,10,3,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.s.txt,0,38007,100,3,76.7,1218.0,1239.0,1.694915254237288,0,0.5047218000981957,20,14,14,6,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.s.txt,1,38008,100,3,76.7,1239.0,1239.0,0.0,1,0.49647509993519634,20,14,14,6,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.t.txt,0,39007,100,3,80.0,1251.0,1271.0,1.5735641227380015,0,0.598632000037469,20,16,16,4,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.3.t.txt,1,39008,100,3,80.0,1271.0,1271.0,0.0,1,0.6679737999802455,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.a.txt,0,40007,100,4,12.5,0,0.0,0.0,1,0.016553200082853436,20,0,0,20,3,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.a.txt,1,40008,100,4,12.5,0,0.0,0.0,1,0.01772440003696829,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.b.txt,0,41007,100,4,15.0,0,0.0,0.0,1,0.01586819998919964,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.b.txt,1,41008,100,4,15.0,0,0.0,0.0,1,0.014663300011307001,20,0,0,20,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.c.txt,0,42007,100,4,17.5,0,0.0,0.0,1,0.011199300060980022,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.c.txt,1,42008,100,4,17.5,0,0.0,0.0,1,0.0141654999461025,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.d.txt,0,43007,100,4,20.0,38.0,38.0,0.0,1,0.043367099948227406,20,0,0,20,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.d.txt,1,43008,100,4,20.0,38.0,38.0,0.0,1,0.03998730005696416,20,0,0,20,3,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.e.txt,0,44007,100,4,22.5,182.0,182.0,0.0,1,0.09730789996683598,20,1,1,19,1,1,N/A (ILS),N/A (ILS),ok
