dataset,instance,num_nodes,mean_cpu_time_seconds
chao,p5.4.d.txt,66,0.030361149983946234
chao,p5.4.e.txt,66,0.030386399943381548
chao,p5.4.f.txt,66,0.041512399970088154
chao,p5.4.g.txt,66,0.05404030001955107
chao,p5.4.h.txt,66,0.05290755000896752
chao,p5.4.i.txt,66,0.05949045001761988
chao,p5.4.j.txt,66,0.08143750001909211
chao,p5.4.k.txt,66,0.08440900000277907
chao,p5.4.l.txt,66,0.0770213000359945
chao,p5.4.m.txt,66,0.09464595001190901
chao,p5.4.n.txt,66,0.1473524000030011
chao,p5.4.o.txt,66,0.1181436000042595
chao,p5.4.p.txt,66,0.12034215003950521
chao,p5.4.q.txt,66,0.12525929993717
chao,p5.4.r.txt,66,0.1374941500253044
chao,p5.4.s.txt,66,0.16501310002058744
chao,p5.4.t.txt,66,0.1632380000082776
chao,p5.4.u.txt,66,0.16981614992255345
chao,p5.4.v.txt,66,0.1627409000066109
chao,p5.4.w.txt,66,0.16240889998152852
chao,p5.4.x.txt,66,0.1526350500062108
chao,p5.4.y.txt,66,0.19558445003349334
chao,p5.4.z.txt,66,0.15063395001925528
chao,p6.2.a.txt,64,0.006957450008485466
chao,p6.2.b.txt,64,0.0071905499789863825
chao,p6.2.c.txt,64,0.005842500017024577
chao,p6.2.d.txt,64,0.04498439998133108
chao,p6.2.e.txt,64,0.06637075002072379
chao,p6.2.f.txt,64,0.08091389999026433
chao,p6.2.g.txt,64,0.09068065008614212
chao,p6.2.h.txt,64,0.0964625000488013
chao,p6.2.i.txt,64,0.11378670000704005
chao,p6.2.j.txt,64,0.12180259998422116
chao,p6.2.k.txt,64,0.1246652000118047
chao,p6.2.l.txt,64,0.12829179997788742
chao,p6.2.m.txt,64,0.13282139995135367
chao,p6.2.n.txt,64,0.12084430002141744
chao,p6.3.a.txt,64,0.007545550004579127
chao,p6.3.b.txt,64,0.006332600023597479
chao,p6.3.c.txt,64,0.006289699987974018
chao,p6.3.d.txt,64,0.006100300059188157
chao,p6.3.e.txt,64,0.007128549972549081
chao,p6.3.f.txt,64,0.0055770500330254436
chao,p6.3.g.txt,64,0.11118584999348968
chao,p6.3.h.txt,64,0.0914993499754928
chao,p6.3.i.txt,64,0.11691385001176968
chao,p6.3.j.txt,64,0.12457295000785962
chao,p6.3.k.txt,64,0.14282954996451735
chao,p6.3.l.txt,64,0.13694474997464567
chao,p6.3.m.txt,64,0.14558865001890808
chao,p6.3.n.txt,64,0.13327044993638992
chao,p6.4.a.txt,64,0.008031649980694056
chao,p6.4.b.txt,64,0.0079562000464648
chao,p6.4.c.txt,64,0.008048949937801808
chao,p6.4.d.txt,64,0.009151900070719421
chao,p6.4.e.txt,64,0.007638899958692491
chao,p6.4.f.txt,64,0.006928350019734353
chao,p6.4.g.txt,64,0.0071498999604955316
chao,p6.4.h.txt,64,0.007666449993848801
chao,p6.4.i.txt,64,0.007414199993945658
chao,p6.4.j.txt,64,0.0886208500014618
chao,p6.4.k.txt,64,0.10467695002444088
chao,p6.4.l.txt,64,0.12977960001444444
chao,p6.4.m.txt,64,0.1496951500303112
chao,p6.4.n.txt,64,0.19445114996051416
chao,p7.2.a.txt,102,0.02134464995469898
chao,p7.2.b.txt,102,0.02927369996905327
chao,p7.2.c.txt,102,0.03949920000741258
chao,p7.2.d.txt,102,0.049991800042334944
chao,p7.2.e.txt,102,0.08404220000375062
chao,p7.2.f.txt,102,0.11314959998708218
chao,p7.2.g.txt,102,0.13306689995806664
chao,p7.2.h.txt,102,0.14778650004882365
chao,p7.2.i.txt,102,0.18669345002854243
chao,p7.2.j.txt,102,0.22130565001862124
chao,p7.2.k.txt,102,0.22258694999618456
chao,p7.2.l.txt,102,0.25993274996289983
chao,p7.2.m.txt,102,0.3267073500319384
chao,p7.2.n.txt,102,0.3086481000063941
chao,p7.2.o.txt,102,0.32916050002677366
chao,p7.2.p.txt,102,0.3541721499641426
chao,p7.2.q.txt,102,0.37588280002819374
chao,p7.2.r.txt,102,0.4045939500210807
chao,p7.2.s.txt,102,0.4841799000278115
chao,p7.2.t.txt,102,0.41067044995725155
chao,p7.3.a.txt,102,0.011526849993970245
chao,p7.3.b.txt,102,0.03020420006942004
chao,p7.3.c.txt,102,0.03868319996399805
chao,p7.3.d.txt,102,0.05614134995266795
chao,p7.3.e.txt,102,0.06027104996610433
chao,p7.3.f.txt,102,0.08423039998160675
chao,p7.3.g.txt,102,0.11253780004335567
chao,p7.3.h.txt,102,0.15384134993655607
chao,p7.3.i.txt,102,0.185456850042101
chao,p7.3.j.txt,102,0.2122802000376396
chao,p7.3.k.txt,102,0.2867419000249356
chao,p7.3.l.txt,102,0.26737930002855137
chao,p7.3.m.txt,102,0.2643771499861032
chao,p7.3.n.txt,102,0.31454609998036176
chao,p7.3.o.txt,102,0.3115339500363916
chao,p7.3.p.txt,102,0.3326578999985941
chao,p7.3.q.txt,102,0.39298730000155047
chao,p7.3.r.txt,102,0.39758174994494766
chao,p7.3.s.txt,102,0.37742069992236793
chao,p7.3.t.txt,102,0.4254053499898873
